,0
41,"Georgi Plekhanov in Paris had adopted a violently anti-German stand, while Alexander Parvus supported the German war effort as the best means of ensuring a revolution in Russia."
42,"Inevitably Vladimir Lenin, supported by Zinoviev and Radek, strongly contested them."
43,Their attitudes became known as the Zimmerwald Left.
44,Lenin rejected both the defence of Russia and the cry for peace.
45,"Since the autumn of 1914, he had insisted that ""from the standpoint of the working class and of the labouring masses the lesser evil would be the defeat of the Tsarist Monarchy""; the war must be turned into a civil war of the proletarian soldiers against their own governments, and if a proletarian victory should emerge from this in Russia, then their duty would be to wage a revolutionary war for the liberation of the masses throughout Europe."
46,"At the same time, peasant life and culture was changing constantly."
47,"At the same time, urban industrial life had its benefits, though these could be just as dangerous (in terms of social and political stability) as the hardships."
48,There were many encouragements to expect more from life.
49,"Acquiring new skills gave many workers a sense of self-respect and confidence, heightening expectations and desires."
50,"Living in cities, workers encountered material goods they had never seen in villages."
51,"While rural agrarian peasants had been emancipated from serfdom in 1861, they still resented paying redemption payments to the state, and demanded communal tender of the land they worked."
52,The problem was further compounded by the failure of Sergei Witte's land reforms of the early 20th century.
53,"Increasing peasant disturbances and sometimes actual revolts occurred, with the goal of securing ownership of the land they worked."
54,"Between 1890 and 1910, the population of the capital, Saint Petersburg, swelled from 1,033,600 to 1,905,600, with Moscow experiencing similar growth."
55,"This created a new 'proletariat' which, due to being crowded together in the cities, was much more likely to protest and go on strike than the peasantry had been in previous times."
56,"In one 1904 survey, it was found that an average of 16 people shared each apartment in Saint Petersburg, with six people per room."
57,"There was also no running water, and piles of human waste were a threat to the health of the workers."
58,"The poor conditions only aggravated the situation, with the number of strikes and incidents of public disorder rapidly increasing in the years shortly before World War I."
59,"Because of late industrialization, Russia's workers were highly concentrated."
62,World War I added to the chaos.
63,Conscription across Russia resulted in unwilling citizens being sent off to war.
64,The vast demand for factory production of war supplies and workers resulted in many more labor riots and strikes.
65,"Conscription stripped skilled workers from the cities, who had to be replaced with unskilled peasants."
66,"When famine began to hit due to the poor railway system, workers abandoned the cities in droves seeking food."
67,"Finally, the soldiers themselves, who suffered from a lack of equipment and protection from the elements, began to turn against the Tsar."
68,"This was mainly because, as the war progressed, many of the officers who were loyal to the Tsar were killed, being replaced by discontented conscripts from the major cities who had little loyalty to the Tsar."
69,Nicholas II was a deeply conservative ruler and maintained a strict authoritarian system.
70,"Individuals and society in general were expected to show self-restraint, devotion to community, deference to the social hierarchy and a sense of duty to the country."
71,Religious faith helped bind all of these tenets together as a source of comfort and reassurance in the face of difficult conditions and as a means of political authority exercised through the clergy.
72,"With a firm belief that his power to rule was granted by Divine Right, Nicholas assumed that the Russian people were devoted to him with unquestioning loyalty."
73,This ironclad belief rendered Nicholas unwilling to allow the progressive reforms that might have alleviated the suffering of the Russian people.
74,"Since the Age of Enlightenment, Russian intellectuals had promoted Enlightenment ideals such as the dignity of the individual and the rectitude of democratic representation."
75,"These ideals were championed most vociferously by Russia's liberals, although populists, Marxists, and anarchists also claimed to support democratic reforms."
76,A growing opposition movement had begun to challenge the Romanov monarchy openly well before the turmoil of World War I.
77,"Dissatisfaction with Russian autocracy culminated in the huge national upheaval that followed the Bloody Sunday massacre of January 1905, in which hundreds of unarmed protesters were shot by the Tsar's troops."
78,"Workers responded to the massacre with a crippling general strike, forcing Nicholas to put forth the October Manifesto, which established a democratically elected parliament (the State Duma)."
79,"Although the Tsar accepted the 1906 Fundamental State Laws one year later, he subsequently dismissed the first two Dumas when they proved uncooperative."
80,Unfulfilled hopes of democracy fueled revolutionary ideas and violent outbursts targeted at the monarchy.
81,One of the Tsar's principal rationales for risking war in 1914 was his desire to restore the prestige that Russia had lost amid the debacles of the Russo-Japanese War (1904-1905).
82,Nicholas also sought to foster a greater sense of national unity with a war against a common and old enemy.
83,The Russian Empire was an agglomeration of diverse ethnicities that had demonstrated significant signs of disunity in the years before the First World War.
84,"Nicholas believed in part that the shared peril and tribulation of a foreign war would mitigate the social unrest over the persistent issues of poverty, inequality, and inhumane working conditions."
85,"Instead of restoring Russia's political and military standing, World War I led to the slaughter of Russian troops and military defeats that undermined both the monarchy and Russian society to the point of collapse."
86,"As the war dragged on inconclusively, war-weariness gradually took its toll."
87,"However, Austro-Hungarian forces allied to Germany were driven back deep into the Galicia region by the end of the year."
88,"In the autumn of 1915, Nicholas had taken direct command of the army, personally overseeing Russia's main theatre of war and leaving his ambitious but incapable wife Alexandra in charge of the government."
89,"Reports of corruption and incompetence in the Imperial government began to emerge, and the growing influence of Grigori Rasputin in the Imperial family was widely resented."
90,"In 1915, things took a critical turn for the worse when Germany shifted its focus of attack to the Eastern Front."
91,"The superior German Army – better led, better trained, and better supplied – was quite effective against the ill-equipped Russian forces, driving the Russians out of Galicia, as well as Russian Poland during the Gorlice–Tarnów Offensive campaign."
93,These staggering losses played a definite role in the mutinies and revolts that began to occur.
94,"In 1916, reports of fraternizing with the enemy began to circulate."
95,"Soldiers went hungry, lacked shoes, munitions, and even weapons."
96,"Rampant discontent lowered morale, which was further undermined by a series of military defeats."
97,Casualty rates were the most vivid sign of this disaster.
99,"Far sooner than expected, inadequately trained recruits were called for active duty, a process repeated throughout the war as staggering losses continued to mount."
100,"The officer class also saw remarkable changes, especially within the lower echelons, which were quickly filled with soldiers rising up through the ranks."
101,"These men, usually of peasant or working-class backgrounds, were to play a large role in the politicization of the troops in 1917."
102,"The army quickly ran short of rifles and ammunition (as well as uniforms and food), and by mid-1915, men were being sent to the front bearing no arms."
103,"It was hoped that they could equip themselves with arms recovered from fallen soldiers, of both sides, on the battlefields."
104,"The soldiers did not feel as if they were valuable, rather they felt as if they were expendable."
107,"Russian troops stopped retreating, and there were even some modest successes in the offensives that were staged that year, albeit at great loss of life."
108,"Also, the problem of shortages was largely solved by a major effort to increase domestic production."
109,"Nevertheless, by the end of 1916, morale among soldiers was even worse than it had been during the great retreat of 1915."
110,"The fortunes of war may have improved, but the fact of war remained which continually took Russian lives."
111,"The crisis in morale (as was argued by Allan Wildman, a leading historian of the Russian army in war and revolution) ""was rooted fundamentally in the feeling of utter despair that the slaughter would ever end and that anything resembling victory could be achieved."
113,"By the end of 1915, there were manifold signs that the economy was breaking down under the heightened strain of wartime demand."
114,The main problems were food shortages and rising prices.
115,"Inflation dragged incomes down at an alarmingly rapid rate, and shortages made it difficult for an individual to sustain oneself."
116,"Shops closed early or entirely for lack of bread, sugar, meat, and other provisions, and lines lengthened massively for what remained."
117,Conditions became increasingly difficult to afford food and physically obtain it.
118,"Strikes increased steadily from the middle of 1915, and so did crime, but, for the most part, people suffered and endured, scouring the city for food."
119,Government officials responsible for public order worried about how long people's patience would last.
120,"Tsar Nicholas was blamed for all of these crises, and what little support he had left began to crumble."
121,"As discontent grew, the State Duma issued a warning to Nicholas in November 1916, stating that, inevitably, a terrible disaster would grip the country unless a constitutional form of government was put in place."
122,Nicholas ignored these warnings and Russia's Tsarist regime collapsed a few months later during the February Revolution of 1917.
123,"One year later, the Tsar and his entire family were executed."
124,"22 February], workers at Putilov, Petrograd's largest industrial plant was closed by a strike."
125,"The next day, a series of meetings and rallies were held for International Women's Day, which gradually turned into economic and political gatherings."
126,"Demonstrations were organised to demand bread, and these were supported by the industrial working force who considered them a reason for continuing the strikes."
127,"The women workers marched to nearby factories bringing out over 50,000 workers on strike."
128,"25 February], virtually every industrial enterprise in Petrograd had been shut down, together with many commercial and service enterprises."
129,"At least 180,000 troops were available in the capital, but most were either untrained or injured."
130,"Historian Ian Beckett suggests around 12,000 could be regarded as reliable, but even these proved reluctant to move in on the crowd, since it included so many women."
131,"26 February], when the Tsar ordered the army to suppress the rioting by force, troops began to revolt."
132,"Although few actively joined the rioting, many officers were either shot or went into hiding; the ability of the garrison to hold back the protests was all but nullified, symbols of the Tsarist regime were rapidly torn down around the city, and governmental authority in the capital collapsed – not helped by the fact that Nicholas had prorogued the Duma that morning, leaving it with no legal authority to act."
133,"The response of the Duma, urged on by the liberal bloc, was to establish a Temporary Committee to restore law and order; meanwhile, the socialist parties established the Petrograd Soviet to represent workers and soldiers."
134,"1 March], by a group of revolutionaries at Malaya Vishera."
135,"When the Tsar finally arrived at in Pskov, the Army Chief Nikolai Ruzsky, and the Duma deputies Alexander Guchkov and Vasily Shulgin  suggested in unison that he abdicate the throne."
136,"2 March], on behalf of himself, and then, having taken advice on behalf of his son, the Tsarevich."
137,"Nicholas nominated his brother, the Grand Duke Michael Alexandrovich, to succeed him."
138,"3 March], stating that he would take it only if that was the consensus of democratic action."
139,"Six days later, Nicholas, no longer Tsar and addressed with contempt by the sentries as ""Nicholas Romanov"", was reunited with his family at the Alexander Palace at Tsarskoye Selo."
140,He was placed under house arrest with his family by the Provisional Government.
141,The immediate effect of the February Revolution was a widespread atmosphere of elation and excitement in Petrograd.
142,"3 March], a provisional government was announced."
143,"The center-left was well represented, and the government was initially chaired by a liberal aristocrat, Prince Georgy Yevgenievich Lvov, a member of the Constitutional Democratic Party (KD)."
144,"The socialists had formed their rival body, the Petrograd Soviet (or workers' council) four days earlier."
145,The Petrograd Soviet and the Provisional Government competed for power over Russia.
146,The model for the Soviets were workers' councils that had been established in scores of Russian cities during the 1905 Revolution.
147,"In February 1917, striking workers elected deputies to represent them and socialist activists began organizing a citywide council to unite these deputies with representatives of the socialist parties."
148,"On 27 February, socialist Duma deputies, mainly Mensheviks and Socialist Revolutionaries, took the lead in organizing a citywide council."
149,They also believed Russia was not ready for socialism.
150,"They viewed their role as limited to pressuring hesitant ""bourgeoisie"" to rule and to introduce extensive democratic reforms in Russia (the replacement of the monarchy by a republic, guaranteed civil rights, a democratic police and army, abolition of religious and ethnic discrimination, preparation of elections to a constituent assembly, and so on)."
151,"The representatives of the Provisional Government agreed to ""take into account the opinions of the Soviet of Workers' Deputies"", though they were also determined to prevent interference which would create an unacceptable situation of dual power."
152,"In fact, this was precisely what was being created, though this ""dual power"" (dvoyevlastiye) was the result less of the actions or attitudes of the leaders of these two institutions than of actions outside their control, especially the ongoing social movement taking place on the streets of Russia's cities, factories, shops, barracks, villages, and in the trenches."
153,A series of political crises – see the chronology below – in the relationship between population and government and between the Provisional Government and the Soviets (which developed into a nationwide movement with a national leadership).
154,The All-Russian Central Executive Committee of Soviets (VTsIK) undermined the authority of the Provisional Government but also of the moderate socialist leaders of the Soviets.
155,"Although the Soviet leadership initially refused to participate in the ""bourgeois"" Provisional Government, Alexander Kerensky, a young, popular lawyer and a member of the Socialist Revolutionary Party (SRP), agreed to join the new cabinet, and became an increasingly central figure in the government, eventually taking leadership of the Provisional Government."
156,"As minister of war and later Prime Minister, Kerensky promoted freedom of speech, released thousands of political prisoners, continued the war effort, even organizing another offensive (which, however, was no more successful than its predecessors)."
158,Heavy military losses were being suffered on the front.
159,The soldiers were dissatisfied and demoralised and had started to defect.
161,"There was enormous discontent with Russia's involvement in the war, and many were calling for an end to it."
162,"Lenin had been living in exile in neutral Switzerland and, due to democratization of politics after the February Revolution, which legalized formerly banned political parties, he perceived the opportunity for his Marxist revolution."
163,"Although return to Russia had become a possibility, the war made it logistically difficult."
164,"Eventually, German officials arranged for Lenin to pass through their territory, hoping that his activities would weaken Russia or even – if the Bolsheviks came to power – lead to Russia's withdrawal from the war."
165,"Lenin and his associates, however, had to agree to travel to Russia in a sealed train: Germany would not take the chance that he would foment revolution in Germany."
166,"After passing through the front, he arrived in Petrograd in April 1917."
167,"On the way to Russia, Lenin prepared the April Theses, which outlined central Bolshevik policies."
168,"These included that the Soviets take power (as seen in the slogan ""all power to the Soviets"") and denouncing the liberals and social revolutionaries in the Provisional Government, forbidding co-operation with it."
169,"Many Bolsheviks, however, had supported the Provisional Government, including Lev Kamenev."
170,"With Lenin's arrival, the popularity of the Bolsheviks increased steadily."
171,"Over the course of the spring, public dissatisfaction with the Provisional Government and the war, in particular among workers, soldiers and peasants, pushed these groups to radical parties."
172,"Despite growing support for the Bolsheviks, buoyed by maxims that called most famously for ""all power to the Soviets"", the party held very little real power in the moderate-dominated Petrograd Soviet."
173,"In fact, historians such as Sheila Fitzpatrick have asserted that Lenin's exhortations for the Soviet Council to take power were intended to arouse indignation both with the Provisional Government, whose policies were viewed as conservative, and the Soviets themselves, which were viewed as subservients to the conservative government."
174,"By some other historians' accounts, Lenin and his followers were unprepared for how their groundswell of support, especially among influential worker and soldier groups, would translate into real power in the summer of 1917."
175,"On 18 June, the Provisional Government launched an attack against Germany that failed miserably."
176,"Soon after, the government ordered soldiers to go to the front, reneging on a promise."
177,The soldiers refused to follow the new orders.
178,"The arrival of radical Kronstadt sailors – who had tried and executed many officers, including one admiral – further fueled the growing revolutionary atmosphere."
179,"Sailors and soldiers, along with Petrograd workers, took to the streets in violent protest, calling for ""all power to the Soviets""."
180,"The revolt, however, was disowned by Lenin and the Bolshevik leaders and dissipated within a few days."
181,"In the aftermath, Lenin fled to Finland under threat of arrest while Trotsky, among other prominent Bolsheviks, was arrested."
182,"The July Days confirmed the popularity of the anti-war, radical Bolsheviks, but their unpreparedness at the moment of revolt was an embarrassing gaffe that lost them support among their main constituent groups: soldiers and workers."
183,The Bolshevik failure in the July Days proved temporary.
184,The Bolsheviks had undergone a spectacular growth in membership.
185,"Whereas, in February 1917, the Bolsheviks were limited to only 24,000 members, by September 1917 there were 200,000 members of the Bolshevik faction."
186,"Previously, the Bolsheviks had been in the minority in the two leading cities of Russia—St."
187,"Petersburg and Moscow behind the Mensheviks and the Socialist Revolutionaries, by September the Bolsheviks were in the majority in both cities."
188,"Furthermore, the Bolshevik-controlled Moscow Regional Bureau of the Party also controlled the Party organizations of the 13 provinces around Moscow."
189,"In response, he ordered troops to Petrograd to pacify the city."
190,"To secure his position, Kerensky had to ask for Bolshevik assistance."
191,"He also sought help from the Petrograd Soviet, which called upon armed Red Guards to ""defend the revolution""."
192,"The Kornilov Affair failed largely due to the efforts of the Bolsheviks, whose influence over railroad and telegraph workers proved vital in stopping the movement of troops."
193,"With his coup failing, Kornilov surrendered and was relieved of his position."
194,The Bolsheviks' role in stopping the attempted coup further strengthened their position.
195,"In early September, the Petrograd Soviet freed all jailed Bolsheviks and Trotsky became chairman of the Petrograd Soviet."
196,Growing numbers of socialists and lower-class Russians viewed the government less as a force in support of their needs and interests.
197,"The Bolsheviks benefited as the only major organized opposition party that had refused to compromise with the Provisional Government, and they benefited from growing frustration and even disgust with other parties, such as the Mensheviks and Socialist Revolutionaries, who stubbornly refused to break with the idea of national unity across all classes."
198,"In Finland, Lenin had worked on his book State and Revolution and continued to lead his party, writing newspaper articles and policy decrees."
199,"Recognising the strength of the Bolsheviks, Lenin began pressing for the immediate overthrow of the Kerensky government by the Bolsheviks."
200,"The Bolshevik Central Committee drafted a resolution, calling for the dissolution of the Provisional Government in favor of the Petrograd Soviet."
201,The resolution was passed 10–2 (Lev Kamenev and Grigory Zinoviev prominently dissenting) promoting the October Revolution.
202,Lenin did not have any direct role in the revolution and due to his personal security he was hiding.
203,The Revolutionary Military Committee established by the Bolshevik party was organizing the insurrection and Leon Trotsky was the chairman.
204,"However, Lenin played a crucial role in the debate in the leadership of the Bolshevik party for a revolutionary insurrection as the party in the autumn of 1917 received a majority in the soviets."
206,The Civil War began in early 1918 with domestic anti-Bolshevik forces confronting the nascent Red Army.
207,In autumn of 1918 Allied countries needed to block German access to Russian supplies.
208,"They sent troops to support the ""Whites"" with supplies of weapons, ammunition and logistic equipment being sent from the main Western countries but this was not at all coordinated."
209,This non-elected provisional government faced the revolutionary situation and the growing mood against the war by avoiding elections to the state Duma.
210,"However, the October revolution forced the political parties behind the newly dissolved provisional government to move and move fast for immediate elections."
211,All happened so fast that the left SR fraction did not have time to reach out and be represented in ballots of the SR party which was part of the coalition in the provisional government.
212,This non-elected government supported continuation of the war on the side of the allied forces.
213,The elections to the State Duma 25 November 1917 therefore did not mirror the true political situation among peasants even if we don't know how the outcome would be if the anti-war left SR fraction had a fair chance to challenge the party leaders.
214,In the elections the Bolshevik party received 25% of the votes and the Socialist-Revolutionaries as much as 58%.
215,It is possible the left SR had a good chance to reach more than 25% of the votes and thereby legitimate the October revolution but we can only guess.
216,Lenin did not believe as Karl Marx that a socialist revolution presupposed a developed capitalist economy and not in a semi-capitalist country as Russia.
217,"Critics on the Right have long argued that the financial and logistical assistance of German intelligence via their key agent, Alexander Parvus was a key component as well, though historians are divided, since there is little evidence supporting that claim."
218,"Soviet membership was initially freely elected, but many members of the Socialist Revolutionary Party, anarchists, and other leftists created opposition to the Bolsheviks through the Soviets themselves."
219,The elections to the Russian Constituent Assembly took place 25 November 1917.
221,"When it became clear that the Bolsheviks had little support outside of the industrialized areas of Saint Petersburg and Moscow, they simply barred non-Bolsheviks from membership in the Soviets."
222,The Bolsheviks dissolved the Constituent Assembly in January 1918.
223,"The war was fought mainly between the Red Army (""Reds""), consisting of the uprising majority led by the Bolshevik minority, and the ""Whites"" – army officers and cossacks, the ""bourgeoisie"", and political groups ranging from the far Right, to the Socialist Revolutionaries who opposed the drastic restructuring championed by the Bolsheviks following the collapse of the Provisional Government, to the Soviets (under clear Bolshevik dominance)."
224,"The Whites had backing from other countries such as the United Kingdom, France, the United States, and Japan, while the Reds possessed internal support, proving to be much more effective."
225,"They eventually reached the Easterly Siberian Russian coast in Vladivostok, four years after the war began, an occupation that is believed to have ended all significant military campaigns in the nation."
226,"Less than one year later, the last area controlled by the White Army, the Ayano-Maysky District, directly to the north of the Krai containing Vladivostok, was given up when General Anatoly Pepelyayev capitulated in 1923."
227,"Several revolts were initiated against the Bolsheviks and their army near the end of the war, notably the Kronstadt Rebellion."
228,"This was a naval mutiny engineered by Soviet Baltic sailors, former Red Army soldiers, and the people of Kronstadt."
229,"This armed uprising was fought against the antagonizing Bolshevik economic policies that farmers were subjected to, including seizures of grain crops by the Communists."
230,This all amounted to large-scale discontent.
231,"When delegates representing the Kronstadt sailors arrived at Petrograd for negotiations, they raised 15 demands primarily pertaining to the Russian right to freedom."
232,"The Government firmly denounced the rebellions and labelled the requests as a reminder of the Social Revolutionaries, a political party that was popular among Soviets before Lenin, but refused to cooperate with the Bolshevik Army."
233,The Government then responded with an armed suppression of these revolts and suffered ten thousand casualties before entering the city of Kronstadt.
234,"However, a Bolshevik force under Mikhail Frunze destroyed the Makhnovist movement, when the Makhnovists refused to merge into the Red Army."
235,"In addition, the so-called ""Green Army"" (peasants defending their property against the opposing forces) played a secondary role in the war, mainly in the Ukraine."
236,"At the Civil War's zenith, it is reported that upwards of 200,000 cases were investigated by approximately 200 tribunals."
237,"These tribunals established themselves more so from the Cheka as a more moderate force that acted under the banner of revolutionary justice, rather than a utilizer of strict brute force as the former did."
238,"However, these tribunals did come with their own set of inefficiencies, such as responding to cases in a matter of months and not having a concrete definition of ""counter-revolution"" that was determined on a case-by-case basis."
239,"The ""Decree on Revolutionary Tribunals"" used by the People's Commissar of Justice, states in article 2 that ""In fixing the penalty, the Revolutionary Tribunal shall be guided by the circumstances of the case and the dictates of the revolutionary conscience."""
240,Revolutionary tribunals ultimately demonstrated that a form of justice was still prevalent in Russian society where the Russian Provisional Government failed.
241,"This, in part, triggered the political transition of the October Revolution and the Civil War that followed in its aftermath."
242,"In early March, the Provisional Government placed Nicholas and his family under house arrest in the Alexander Palace at Tsarskoye Selo, 24 kilometres (15 mi) south of Petrograd."
243,"In August 1917 the Kerensky government evacuated the Romanovs to Tobolsk in the Urals, to protect them from the rising tide of revolution."
244,"However, Kerensky lost control after the Bolsheviks came to power in October 1917, and the conditions of their imprisonment grew stricter and talk of putting Nicholas on trial increased."
245,"As the counter revolutionary White movement gathered force, leading to full-scale civil war by the summer, the Romanovs were moved during April and May 1918 to Yekaterinburg, a militant Bolshevik stronghold."
246,"During the early morning of 16 July, Nicholas, Alexandra, their children, their physician, and several servants were taken into the basement and shot."
247,"According to Edvard Radzinsky and Dmitrii Volkogonov, the order came directly from Lenin and Yakov Sverdlov in Moscow."
248,"That the order came from the top has long been believed, although there is a lack of hard evidence."
249,"The execution may have been carried out on the initiative of local Bolshevik officials, or it may have been an option pre-approved in Moscow should White troops approach Yekaterinburg."
250,Radzinsky noted that Lenin's bodyguard personally delivered the telegram ordering the execution and that he was ordered to destroy the evidence.
251,"Communist symbolism is perhaps the most notable of this time period, such as the debut of the iconic hammer and sickle as a representation of the October Revolution in 1917, eventually becoming the official symbol of the USSR in 1924."
252,"Although the Bolsheviks did not have extensive political experience, their portrayal of the revolution itself as both a political and symbolic order resulted in Communism's portrayal as a messianic faith, formally known as communist messianism."
255,Leon Trotsky said that the goal of socialism in Russia would not be realized without the success of the world revolution.
256,"A revolutionary wave caused by the Russian Revolution lasted until 1923, but despite initial hopes for success in the German Revolution of 1918–19, the short-lived Hungarian Soviet Republic, and others like it, no other Marxist movement at the time succeeded in keeping power in its hands."
257,This issue is subject to conflicting views on communist history by various Marxist groups and parties.
258,"Joseph Stalin later rejected this idea, stating that socialism was possible in one country."
259,"The confusion regarding Stalin's position on the issue stems from the fact that, after Lenin's death in 1924, he successfully used Lenin's argument – the argument that socialism's success needs the support of workers of other countries in order to happen – to defeat his competitors within the party by accusing them of betraying Lenin and, therefore, the ideals of the October Revolution."
260,"Marx had envisioned European revolutions to be intertwined with Asian revolutions in the mid-19th century with his 1853 New York Tribune article, ""Revolution in China and Europe,"" in which he references the Chinese as people in ""revolutionary convulsion,"" brought about by British economic control."
261,"The May Fourth Movement is considered a turning point where Communism took root in Chinese society, especially among intellectuals."
262,"China was officially made a communist country on 1 October 1949, resulting in the establishment of the People's Republic of China (which still remains to this day) with Chairman Mao Zedong at its head."
263,"China's current leaders retain that Mao ""developed the theory of revolutionary socialism"" whilst reformer Deng Xiopeng ""developed the theory of building socialism with Chinese characteristics."""
264,"Castro's 26th of July Movement and Cuban Revolution followed in the footsteps of the Sergeant's Revolt in Cuba in 1933, similarly to how the 1905 Revolution in Russia preceded the October Revolution."
265,"Castro's movement sought ""political democracy, political and economic nationalism, agrarian reform, industrialization, social security, and education."""
266,"Similarly to the October Revolution, the Cuban Revolution removed a more traditional, hierarchical regime with the aim of establishing greater overall equality, specifically in the removal of former authoritarian president Fulgencio Batista."
267,"Cuba's revolution contributed to escalating tensions between the United States and USSR during Cold War, such as the CIA's failed Bay of Pigs Invasion by Cuban exiles in April 1961, and the Cuban Missile Crisis in October 1962."
268,"Today, Cuba is moving more towards Capitalism and a free-market economy, as the Center for Democracy in the Americas (CDA) believes Castro's policies during his rule fostered ""an acceptance that market forces can play a role in economic policy and that economic growth must be the central criterion to judge economic success."""
269,"During the Second World War, the French and Japanese fascists in French Indochina (now known as Southeast Asia) began to experience significant resistance to their colonial rule."
270,"Due to the fact that both France and Japan were engaged in World War II, the Vietnamese people realized an opportunity to engage in an uprising, resulting in the bloody August Insurrection, ending colonial rule in Vietnam."
271,"Marxism was manifested in Vietnam as early as the Spring of 1925 when the Vietnamese Revolutionary Youth League was established, with the league being described as ""first truly Marxist organization in Indochina"" The domino effect caused more concern among Western countries in regards to Communism in Southeast Asia."
272,"One interpretation of the United States' involvement in the Vietnam War is ""America had lost a guerrilla war in Asia, a loss of caused by failure to appreciate the nuances of counterinsurgency war."""
273,"Since the Fall of Saigon on 30 April 1975, Vietnam has remained a communist country."
274,"The historiography of the Revolution generally divides into three camps: the Soviet-Marxist view, the Western-Totalitarian view, and the Revisionist view."
275,"Since the fall of Communism (and the USSR) in Russia in 1991, the Western-Totalitarian view has again become dominant and the Soviet-Marxist view has practically vanished."
276,"Lenin had consolidated the principle of state penetration of the whole society, its economy and its culture."
