,0
51,Alarm clocks first appeared in ancient Greece around 250 BC with a water clock that would set off a whistle.
52,"Initially, the term was used to refer to the marine chronometer, a timepiece used to determine longitude by means of celestial navigation, a precision firstly achieved by John Harrison."
53,"More recently, the term has also been applied to the chronometer watch, a watch that meets precision standards set by the Swiss agency COSC."
54,"The most accurate timekeeping devices are atomic clocks, which are accurate to seconds in many millions of years, and are used to calibrate other clocks and timekeeping instruments."
55,Atomic clocks use the frequency of electronic transitions in certain atoms to measure the second.
56,"One of the atoms used is caesium, most modern atomic clocks probe caesium with microwaves to determine the frequency of these electron vibrations."
57,"Since 1967, the International System of Measurements bases its unit of time, the second, on the properties of caesium atoms."
59,"Today, the Global Positioning System in coordination with the Network Time Protocol can be used to synchronize timekeeping systems across the globe."
60,"In medieval philosophical writings, the atom was a unit of time referred to as the smallest possible division of time."
61,"The earliest known occurrence in English is in Byrhtferth's Enchiridion (a science text) of 1010–1012, where it was defined as 1/564 of a momentum (1½ minutes), and thus equal to 15/94 of a second."
62,"It was used in the computus, the process of calculating the date of Easter."
63,"A minute (min) is 60 seconds in length, and an hour is 60 minutes or 3600 seconds in length."
64,"A day is usually 24 hours or 86,400 seconds in length; however, the duration of a calendar day can vary due to Daylight saving time and Leap seconds."
65,The local meridian is an imaginary line that runs from celestial north pole to celestial south pole passing directly over the head of the observer.
66,At the local meridian the Sun reaches its highest point on its daily arc across the sky.
67,"In 1874 the British Association for the Advancement of Science introduced the CGS (centimetre/gramme/second system) combining fundamental units of length, mass and time."
68,"The second is ""elastic"", because tidal friction is slowing the earth's rotation rate."
69,The CGS system has been superseded by the Système international.
70,The SI base unit for time is the SI second.
71,"The International System of Quantities, which incorporates the SI, also defines larger units of time equal to fixed integer multiples of one second (1 s), such as the minute, hour and day."
72,"These are not part of the SI, but may be used alongside the SI."
73,"The definition of the second in mean solar time, however, is unchanged."
74,"The timescale adopted was Greenwich Mean Time, created in 1847."
75,"A few countries have replaced it with Coordinated Universal Time, UTC."
76,"In 1847 in Britain, Greenwich Mean Time (GMT) was first created for use by the British railways, the British navy, and the British shipping industry."
77,"Using telescopes, GMT was calibrated to the mean solar time at the Royal Observatory, Greenwich in the UK."
78,"As international commerce continued to increase throughout Europe, in order to achieve a more efficiently functioning modern society, an agreed upon, and highly accurate international standard of time measurement became necessary."
80,This new time-standard then had to be consistently and accurately measured.
81,"At this conference, the local mean solar time at the Royal Observatory, Greenwich in England was chosen to define the ""universal day"", counted from 0 hours at Greenwich mean midnight."
82,This agreed with the civil Greenwich Mean Time used on the island of Great Britain since 1847.
83,astronomical day X began at noon of civil day X.
84,The purpose of this was to keep one night's observations under one date.
85,The civil system was adopted as of 0 hours (civil) 1 January 1925.
86,"Nautical GMT began 24 hours before astronomical GMT, at least until 1805 in the Royal Navy, but persisted much later elsewhere because it was mentioned at the 1884 conference."
87,In 1928 Greenwich Mean Time was rebranded for scientific purposes by the International Astronomical Union as Universal Time (UT).
88,This was to avoid confusion with the previous system in which the day had begun at noon.
89,"As the general public had always begun the day at midnight, the timescale continued to be presented to them as Greenwich Mean Time."
90,"By 1956, universal time had been split into various versions: UT2, which smoothed for polar motion and seasonal effects, was presented to the public as Greenwich Mean Time."
91,"Later, UT1 (which smooths only for polar motion) became the default form of UT used by astronomers and hence the form used in navigation, sunrise and sunset and moonrise and moonset tables where the name Greenwich Mean Time continues to be employed."
92,Greenwich Mean Time is also the preferred method of describing the timescale used by legislators.
93,"Even to the present day, UT is still based on an international telescopic system."
94,"Observations at the Greenwich Observatory itself ceased in 1954, though the location is still used as the basis for the coordinate system."
95,"Because the rotational period of Earth is not perfectly constant, the duration of a second would vary if calibrated to a telescope-based standard like GMT, where the second is defined as 1/86 400 of the mean solar day."
96,"Until 1960, the methods and definitions of time-keeping that had been laid out at the International Meridian Conference proved to be adequate to meet time tracking needs of science."
97,"Still, with the advent of the ""electronic revolution"" in the latter half of the 20th century, the technologies that had been available at the time of the Convention of the Metre proved to be in need of further refinement in order to meet the needs of the ever-increasing precision that the ""electronic revolution"" had begun to require."
98,"In 1960 this ephemeris second was made the basis of the ""coordinated universal time"" which was being derived from atomic clocks."
99,"It is a specified fraction of the mean tropical year as at 1900 and, being based on historical telescope observations, corresponds roughly to the mean solar second of the early nineteenth century."
100,The SI second (Standard Internationale second) is based directly on the measurement of the atomic-clock observation of the frequency oscillation of caesium atoms.
101,"coordinated universal time, GPS time, International Atomic Time, etc."
102,Atomic clocks do not measure nuclear decay rates (a common misconception) but rather measure a certain natural vibrational frequency of caesium-133.
103,Coordinated universal time is subject to one constraint which does not affect the other atomic timescales.
104,This is achieved by the occasional insertion of a leap second.
105,"Australia, Canada (Quebec only), Colombia, France, Germany, New Zealand, Papua New Guinea (Bougainville only), Paraguay, Portugal, Switzerland, the United States and Venezuela use UTC."
106,"However, UTC is widely used by the scientific community in countries where mean solar time is official."
107,"UTC time is based on the SI second, which was first defined in 1967, and is based on the use of atomic clocks."
108,"Some other less used but closely related time-standards include International Atomic Time (TAI), Terrestrial Time, and Barycentric Dynamical Time."
109,"Between 1967 and 1971, UTC was periodically adjusted by fractional amounts of a second in order to adjust and refine for variations in mean solar time, with which it is aligned."
110,"After 1 January 1972, UTC time has been defined as being offset from atomic time by a whole number of seconds, changing only when a leap second is added to keep radio-controlled clocks synchronized with the rotation of the Earth."
111,"The Global Positioning System also broadcasts a very precise time signal worldwide, along with instructions for converting GPS time to UTC."
112,"GPS-time is based on, and regularly synchronized with or from, UTC-time."
113,The surface of the Earth is split up into a number of time zones.
114,"Most time zones are exactly one hour apart, and by convention compute their local time as an offset from GMT."
115,"For example, time zones at sea are based on GMT."
116,In many locations (but not at sea) these offsets vary twice yearly due to daylight saving time transitions.
118,"In astronomy, sidereal time is used to predict when a star will reach its highest point in the sky."
119,"Due to Earth's orbital motion around the Sun, a mean solar day is about 3 minutes 56 seconds longer than a mean sidereal day, or ​1⁄366 more than a mean sidereal day."
120,"Events in the past can be ordered in a sequence (creating a chronology), and can be put into chronological groups (periodization)."
121,"One of the most important systems of periodization is the geologic time scale, which is a system of periodizing the events that shaped the Earth and its life."
129,"The former refers to numeric, or chronological, time."
130,"The latter, literally ""the right or opportune moment"", relates specifically to metaphysical or Divine time."
131,"His name in Greek means ""time"" and is alternatively spelled Chronus (Latin spelling) or Khronos."
132,"Chronos is usually portrayed as an old, wise man with a long, gray beard, such as ""Father Time""."
133,"Some English words whose etymological root is khronos/chronos include chronology, chronometer, chronic, anachronism, synchronise, and chronicle."
134,Both the future and the past are recognised to be combined and simultaneously present.
135,"One view is that time is part of the fundamental structure of the universe – a dimension independent of events, in which events occur in sequence."
136,"Isaac Newton subscribed to this realist view, and hence it is sometimes referred to as Newtonian time."
137,"The opposing view is that time does not refer to any kind of ""container"" that events and objects ""move through"", nor to any entity that ""flows"", but that it is instead part of a fundamental intellectual structure (together with space and number) within which humans sequence and compare events."
138,"This second view, in the tradition of Gottfried Leibniz and Immanuel Kant, holds that time is neither an event nor a thing, and thus is not itself measurable nor can it be travelled."
139,Ancient Greek philosophers asked if time was linear or cyclical and if time was endless or finite.
140,"These philosophers had different ways of explaining time; for instance, ancient Indian philosophers had something called the Wheel of Time."
141,It is believed that there was repeating ages over the lifespan of the universe.
142,This led to beliefs like cycles of rebirth and reincarnation.
143,"The Greek philosophers believe that the universe was infinite, and was an illusion to humans."
144,Plato believed that time was made by the Creator at the same instant as the heavens.
145,He also says that time is a period of motion of the heavenly bodies.
146,"Aristotle believed that time correlated to movement, that time did not exist on its own but was relative to motion of objects."
147,"If no one asks me, I know: if I wish to explain it to one that asketh, I know not."""
149,Isaac Newton believed in absolute space and absolute time; Leibniz believed that time and space are relational.
150,The differences between Leibniz's and Newton's interpretations came to a head in the famous Leibniz–Clarke correspondence.
151,"Philosophers in the 17th and 18th century questioned if time was real and absolute, or if it was an intellectual concept that humans use to understand and sequence events."
152,"These questions lead to realism vs anti-realism; the realists believed that time is a fundamental part of the universe, and be perceived by events happening in a sequence, in a dimension."
153,"Isaac Newton said that we are merely occupying time, he also says that humans can only understand relative time."
154,Relative time is a measurement of objects in motion.
155,The anti-realists believed that time is merely a convenient intellectual concept for humans to understand events.
156,"This means that time was useless unless there were objects that it could interact with, this was called relational time."
157,"René Descartes, John Locke, and David Hume said that one's mind needs to acknowledge time, in order to understand what time is."
158,Immanuel Kant believed that we can not know what something is unless we experience it first hand.
159,"Immanuel Kant, in the Critique of Pure Reason, described time as an a priori intuition that allows us (together with the other a priori intuition, space) to comprehend sense experience."
160,"With Kant, neither space nor time are conceived as substances, but rather both are elements of a systematic mental framework that necessarily structures the experiences of any rational agent, or observing subject."
161,"Kant thought of time as a fundamental part of an abstract conceptual framework, together with space and number, within which we sequence events, quantify their duration, and compare the motions of objects."
162,"In this view, time does not refer to any kind of entity that ""flows,"" that objects ""move through,"" or that is a ""container"" for events."
163,"Spatial measurements are used to quantify the extent of and distances between objects, and temporal measurements are used to quantify the durations of and between events."
164,Time was designated by Kant as the purest possible schema of a pure concept or category.
165,"Henri Bergson believed that time was neither a real homogeneous medium nor a mental construct, but possesses what he referred to as Duration."
166,"Hence, the relationship to the past is a present awareness of having been, which allows the past to exist in the present."
167,"The relationship to the future is the state of anticipating a potential possibility, task, or engagement."
168,"It is related to the human propensity for caring and being concerned, which causes ""being ahead of oneself"" when thinking of a pending occurrence."
169,"Therefore, this concern for a potential occurrence also allows the future to exist in the present."
170,"The present becomes an experience, which is qualitative instead of quantitative."
171,"Heidegger seems to think this is the way that a linear relationship with time, or temporal existence, is broken or transcended."
172,We are not stuck in sequential time.
173,"We are able to remember the past and project into the future – we have a kind of random access to our representation of temporal existence; we can, in our thoughts, step out of (ecstasis) sequential time.Modern era philosophers asked: is time real or unreal, is time happening all at once or a duration, If time tensed or tenseless, and is there a future to be?"
174,There is a theory called the tenseless or B-theory; this theory says that any tensed terminology can be replaced with tenseless terminology.
175,"For example, ""we will win the game"" can be replaced with ""we do win the game"", taking out the future tense."
176,"On the other hand, there is a theory called the tense or A-theory; this theory says that our language has tense verbs for a reason and that the future can not be determined."
177,"There is also something called imaginary time, this was from Stephen Hawking, he says that space and imaginary time are finite but have no boundaries."
178,"Imaginary time is not real or unreal, it is something that is hard to visualize."
179,"Philosophers can agree that physical time exists outside of the human mind and is objective, and psychological time is mind dependent and subjective."
180,"Parmenides went further, maintaining that time, motion, and change were illusions, leading to the paradoxes of his follower Zeno."
181,These arguments often center on what it means for something to be unreal.
182,"This theory rejects the existence of all direct interaction with the past or the future, holding only the present as tangible."
183,This is one of the philosophical arguments against time travel.
184,"This contrasts with eternalism (all time: present, past and future, is real) and the growing block theory (the present and the past are real, but the future is not)."
185,Non-relativistic classical mechanics is based on this Newtonian idea of time.
187,"He showed that this postulate, together with a reasonable definition for what it means for two events to be simultaneous, requires that distances appear compressed and time intervals appear lengthened for events associated with objects in motion relative to an inertial observer."
188,"The theory of special relativity finds a convenient formulation in Minkowski spacetime, a mathematical structure that combines three dimensions of space with a single dimension of time."
189,"Two events in Minkowski spacetime are separated by an invariant interval, which can be either space-like, light-like, or time-like."
190,"Events that have a time-like separation cannot be simultaneous in any frame of reference, there must be a temporal component (and possibly a spatial one) to their separation."
191,"Events that have a space-like separation will be simultaneous in some frame of reference, and there is no frame of reference in which they do not have a spatial separation."
192,"Different observers may calculate different distances and different time intervals between two events, but the invariant interval between the events is independent of the observer (and his or her velocity)."
193,Events seen by two different observers in motion relative to each other produce a mathematical concept of time that works sufficiently well for describing the everyday phenomena of most people's experience.
194,"In the late nineteenth century, physicists encountered problems with the classical understanding of time, in connection with the behavior of electricity and magnetism."
195,"Einstein resolved these problems by invoking a method of synchronizing clocks using the constant, finite speed of light as the maximum signal velocity."
196,This led directly to the conclusion that observers in motion relative to one another measure different elapsed times for the same event.
197,"According to these theories, the concept of time depends on the spatial reference frame of the observer, and the human perception as well as the measurement by instruments such as clocks are different for observers in relative motion."
198,"For example, if a spaceship carrying a clock flies through space at (very nearly) the speed of light, its crew does not notice a change in the speed of time on board their vessel because everything traveling at the same speed slows down at the same rate (including the clock, the crew's thought processes, and the functions of their bodies)."
199,"However, to a stationary observer watching the spaceship fly by, the spaceship appears flattened in the direction it is traveling and the clock on board the spaceship appears to move very slowly."
200,"On the other hand, the crew on board the spaceship also perceives the observer as slowed down and flattened along the spaceship's direction of travel, because both are moving at very nearly the speed of light relative to each other."
201,"Because the outside universe appears flattened to the spaceship, the crew perceives themselves as quickly traveling between regions of space that (to the stationary observer) are many light years apart."
202,This is reconciled by the fact that the crew's perception of time is different from the stationary observer's; what seems like seconds to the crew might be hundreds of years to the stationary observer.
203,"In either case, however, causality remains unchanged: the past is the set of events that can send light signals to an entity and the future is the set of events to which an entity can send light signals."
204,"Though these effects are typically minute in the human experience, the effect becomes much more pronounced for objects moving at speeds approaching the speed of light."
205,"Subatomic particles exist for a well known average fraction of a second in a lab relatively at rest, but when travelling close to the speed of light they are measured to travel farther and exist for much longer than when at rest."
206,"According to the special theory of relativity, in the high-speed particle's frame of reference, it exists, on the average, for a standard amount of time known as its mean lifetime, and the distance it travels in that time is zero, because its velocity is zero."
207,"Relative to a frame of reference at rest, time seems to ""slow down"" for the particle."
208,"Relative to the high-speed particle, distances seem to shorten."
209,"Einstein showed how both temporal and spatial dimensions can be altered (or ""warped"") by high-speed motion."
210,"Einstein (The Meaning of Relativity): ""Two events taking place at the points A and B of a system K are simultaneous if they appear at the same instant when observed from the middle point, M, of the interval AB."
211,"Time is then defined as the ensemble of the indications of similar clocks, at rest relative to K, which register the same simultaneously."""
212,"At the heart of these differences are the Galilean and Lorentz transformations applicable in the Newtonian and relativistic theories, respectively."
213,"In the figures, the vertical direction indicates time."
214,"The horizontal direction indicates distance (only one spatial dimension is taken into account), and the thick dashed curve is the spacetime trajectory (""world line"") of the observer."
215,The small dots indicate specific (past and future) events in spacetime.
216,The slope of the world line (deviation from being vertical) gives the relative velocity to the observer.
217,Note how in both pictures the view of spacetime changes when the observer accelerates.
218,"However, in the relativistic description the observability of events is absolute: the movements of the observer do not influence whether an event passes the ""light cone"" of the observer."
219,"Notice that with the change from a Newtonian to a relativistic description, the concept of absolute time is no longer applicable: events move up-and-down in the figure depending on the acceleration of the observer."
220,"Yet for the most part the laws of physics do not specify an arrow of time, and allow any process to proceed both forward and in reverse."
221,"This is generally a consequence of time being modelled by a parameter in the system being analysed, where there is no ""proper time"": the direction of the arrow of time is sometimes arbitrary."
222,"Examples of this include the cosmological arrow of time, which points away from the Big Bang, CPT symmetry, and the radiative arrow of time, caused by light only travelling forwards in time (see light cone)."
223,"In particle physics, the violation of CP symmetry implies that there should be a small counterbalancing time asymmetry to preserve CPT symmetry as stated above."
224,The standard description of measurement in quantum mechanics is also time asymmetric (see Measurement in quantum mechanics).
225,The second law of thermodynamics states that entropy must increase over time (see Entropy).
226,"This can be in either direction – Brian Greene theorizes that, according to the equations, the change in entropy occurs symmetrically whether going forward or backward in time."
227,"So entropy tends to increase in either direction, and our current low-entropy universe is a statistical aberration, in the similar manner as tossing a coin often enough that eventually heads will result ten times in a row."
228,"However, this theory is not supported empirically in local experiment."
229,In the modern established physical theories (the Standard Model of Particles and Interactions and General Relativity) time is not quantized.
230,"Current established physical theories are believed to fail at this time scale, and many physicists expect that the Planck time might be the smallest unit of time that could ever be measured, even in principle."
231,Tentative physical theories that describe this time scale exist; see for instance loop quantum gravity.
232,"In this view, all points in time (including future times) ""persist"" in some way."
233,Time travel has been a plot device in fiction since the 19th century.
234,"Travelling backwards in time has never been verified, presents many theoretical problems, and may be an impossibility."
235,"Any technological device, whether fictional or hypothetical, that is used to achieve time travel is known as a time machine."
236,"A central problem with time travel to the past is the violation of causality; should an effect precede its cause, it would give rise to the possibility of a temporal paradox."
237,"Some interpretations of time travel resolve this by accepting the possibility of travel between branch points, parallel realities, or universes."
238,Another solution to the problem of causality-based temporal paradoxes is that such paradoxes cannot arise simply because they have not arisen.
239,"As illustrated in numerous works of fiction, free will either ceases to exist in the past or the outcomes of such decisions are predetermined."
240,"As such, it would not be possible to enact the grandfather paradox because it is a historical fact that one's grandfather was not killed before his child (one's parent) was conceived."
241,"This view does not simply hold that history is an unchangeable constant, but that any change made by a hypothetical future time traveller would already have happened in his or her past, resulting in the reality that the traveller moves from."
242,More elaboration on this view can be found in the Novikov self-consistency principle.
243,"The experienced present is said to be 'specious' in that, unlike the objective present, it is an interval and not a durationless instant."
244,"Clay, and later developed by William James."
245,"One particular component, the suprachiasmatic nuclei, is responsible for the circadian (or daily) rhythm, while other cell clusters appear capable of shorter-range (ultradian) timekeeping."
246,Psychoactive drugs can impair the judgment of time.
247,"Stimulants can lead both humans and rats to overestimate time intervals, while depressants can have the opposite effect."
248,The level of activity in the brain of neurotransmitters such as dopamine and norepinephrine may be the reason for this.
249,"Two- and three-year-olds' understanding of time is mainly limited to ""now and not now""."
250,"Five- and six-year-olds can grasp the ideas of past, present, and future."
251,Seven- to ten-year-olds can use clocks and calendars.
252,The sense of time is impaired in some people with neurological diseases such as Parkinson's disease and attention deficit disorder.
253,"Psychologists assert that time seems to go faster with age, but the literature on this age-related perception of time remains controversial."
254,"Those who support this notion argue that young people, having more excitatory neurotransmitters, are able to cope with faster external events."
255,Arlie Russell Hochschild and Norbert Elias have written on the use of time from a sociological perspective.
256,"The use of time is an important issue in understanding human behavior, education, and travel behavior."
257,Time-use research is a developing field of study.
258,"Time use changes with technology, as the television or the Internet created new opportunities to use time in different ways."
259,"However, some aspects of time use are relatively stable over long periods of time, such as the amount of time spent traveling to work, which despite major changes in transport, has been observed to be about 20–30 minutes one-way for a large number of cities over a long period."
260,"Time management is the organization of tasks or events by first estimating how much time a task requires and when it must be completed, and adjusting events that would interfere with its completion so it is done in the appropriate amount of time."
261,Calendars and day planners are common examples of time management tools.
262,"Because of causality, cause precedes effect, or cause and effect may appear together in a single item, but effect never precedes cause."
263,"A sequence of events can be presented in text, tables, charts, or timelines."
264,The description of the items or events may include a timestamp.
265,A sequence of events that includes the time along with place or location information to describe a sequential path may be referred to as a world line.
269,A specific example of a sequence of events is the timeline of the Fukushima Daiichi nuclear disaster.
270,"That is, instead of thinking about time in a general, abstract way, humans think about time in a spatial way and mentally organize it as such."
271,Using space to think about time allows humans to mentally organize temporal events in a specific way.
272,This spatial representation of time is often represented in the mind as a Mental Time Line (MTL).
273,Using space to think about time allows humans to mentally organize temporal order.
274,"These origins are shaped by many environmental factors––for example, literacy appears to play a large role in the different types of MTLs, as reading/writing direction provides an everyday temporal orientation that differs from culture to culture."
275,"In western cultures, the MTL may unfold rightward (with the past on the left and the future on the right) since people read and write from left to right."
276,Western calendars also continue this trend by placing the past on the left with the future progressing toward the right.
277,"So, although Western cultures typically associate past events with the left and future events with the right according to a certain MTL, this kind of horizontal, egocentric MTL is not the spatial organization of all cultures."
