,0
63,"The mouth is found at the anterior end of the animal, and the anus at the base of the tail."
64,"The defining characteristic of a vertebrate is the vertebral column, formed in the development of the segmented series of vertebrae."
65,In most vertebrates the notochord becomes the nucleus pulposus of the intervertebral discs.
66,"However, a few vertebrates, such as the sturgeon and the coelacanth retain the notochord into adulthood."
67,"Jawed vertebrates are typified by paired appendages, fins or legs, which may be secondarily lost."
68,The limbs of vertebrates are considered to be homologous because the same underlying skeletal structure was inherited from their last common ancestor.
69,This is one of the arguments put forward by Charles Darwin to support his theory of evolution.
70,"The skeleton, which forms the support structure inside the fish, is either made of cartilage, in cartilaginous fish, or bone in bony fish."
71,"The main skeletal element is the vertebral column, composed of articulating vertebrae which are lightweight yet strong."
72,The ribs attach to the spine and there are no limbs or limb girdles.
73,"The main external features of the fish, the fins, are composed of either bony or soft spines called rays, which with the exception of the caudal fins, have no direct connection with the spine."
74,They are supported by the muscles which compose the main part of the trunk.
75,The heart has two chambers and pumps the blood through the respiratory surfaces of the gills and on round the body in a single circulatory loop.
76,The eyes are adapted for seeing underwater and have only local vision.
77,There is an inner ear but no external or middle ear.
78,"Their bodies tend to be dorso-ventrally flattened, they usually have five pairs of gill slits and a large mouth set on the underside of the head."
79,The dermis is covered with separate dermal placoid scales.
80,"They have a cloaca into which the urinary and genital passages open, but not a swim bladder."
81,"Cartilaginous fish produce a small number of large, yolky eggs."
82,"They have a bony skeleton, are generally laterally flattened, have five pairs of gills protected by an operculum, and a mouth at or near the tip of the snout."
83,The dermis is covered with overlapping scales.
84,"Bony fish have a swim bladder which helps them maintain a constant depth in the water column, but not a cloaca."
85,They mostly spawn a large number of small eggs with little yolk which they broadcast into the water column.
86,"They are tetrapods, but the caecilians and a few species of salamander have either no limbs or their limbs are much reduced in size."
87,Their main bones are hollow and lightweight and are fully ossified and the vertebrae interlock with each other and have articular processes.
88,Their ribs are usually short and may be fused to the vertebrae.
89,"Their skulls are mostly broad and short, and are often incompletely ossified."
90,"Their skin contains little keratin and lacks scales, but contains many mucous glands and in some species, poison glands."
91,"The hearts of amphibians have three chambers, two atria and one ventricle."
92,They have a urinary bladder and nitrogenous waste products are excreted primarily as urea.
93,"Amphibians breathe by means of buccal pumping, a pump action in which air is first drawn into the buccopharyngeal region through the nostrils."
94,These are then closed and the air is forced into the lungs by contraction of the throat.
95,The feet have four or five digits and the toes are often webbed for swimming or have suction pads for climbing.
96,Frogs have large eyes and no tail.
97,"Salamanders resemble lizards in appearance; their short legs project sideways, the belly is close to or in contact with the ground and they have a long tail."
98,Caecilians superficially resemble earthworms and are limbless.
99,They burrow by means of zones of muscle contractions which move along the body and they swim by undulating their body from side to side.
100,"They are tetrapods, but the snakes and a few species of lizard either have no limbs or their limbs are much reduced in size."
101,Their bones are better ossified and their skeletons stronger than those of amphibians.
102,The teeth are conical and mostly uniform in size.
103,The surface cells of the epidermis are modified into horny scales which create a waterproof layer.
104,Reptiles are unable to use their skin for respiration as do amphibians and have a more efficient respiratory system drawing air into their lungs by expanding their chest walls.
105,The heart resembles that of the amphibian but there is a septum which more completely separates the oxygenated and deoxygenated bloodstreams.
106,"The reproductive system has evolved for internal fertilization, with a copulatory organ present in most species."
107,"The eggs are surrounded by amniotic membranes which prevents them from drying out and are laid on land, or develop internally in some species."
108,They have an inflexible trunk encased in a horny carapace above and a plastron below.
109,These are formed from bony plates embedded in the dermis which are overlain by horny ones and are partially fused with the ribs and spine.
110,The neck is long and flexible and the head and the legs can be drawn back inside the shell.
111,"Turtles are vegetarians and the typical reptile teeth have been replaced by sharp, horny plates."
112,"There is one living species, Sphenodon punctatus."
113,The skull has two openings (fenestrae) on either side and the jaw is rigidly attached to the skull.
114,There is one row of teeth in the lower jaw and this fits between the two rows in the upper jaw when the animal chews.
115,The teeth are merely projections of bony material from the jaw and eventually wear down.
116,"The brain and heart are more primitive than those of other reptiles, and the lungs have a single chamber and lack bronchi."
117,This results in the jaws being less rigidly attached which allows the mouth to open wider.
118,"Lizards are mostly quadrupeds, with the trunk held off the ground by short, sideways-facing legs, but a few species have no limbs and resemble snakes."
119,"The skeleton consists of a skull, a hyoid bone, spine and ribs though a few species retain a vestige of the pelvis and rear limbs in the form of pelvic spurs."
120,The bar under the second fenestra has also been lost and the jaws have extreme flexibility allowing the snake to swallow its prey whole.
121,"Snakes lack moveable eyelids, the eyes being covered by transparent ""spectacle"" scales."
122,They do not have eardrums but can detect ground vibrations through the bones of their skull.
123,The head and trunk are dorso-ventrally flattened and the tail is laterally compressed.
124,It undulates from side to side to force the animal through the water when swimming.
125,The tough keratinized scales provide body armour and some are fused to the skull.
126,"The nostrils, eyes and ears are elevated above the top of the flat head enabling them to remain above the surface of the water when the animal is floating."
127,Valves seal the nostrils and ears when it is submerged.
128,"Unlike other reptiles, crocodilians have hearts with four chambers allowing complete separation of oxygenated and deoxygenated blood."
129,"Birds are endothermic, have a high metabolic rate, a light skeletal system and powerful muscles."
130,"The long bones are thin, hollow and very light."
131,Air sac extensions from the lungs occupy the centre of some bones.
132,The sternum is wide and usually has a keel and the caudal vertebrae are fused.
133,There are no teeth and the narrow jaws are adapted into a horn-covered beak.
134,"The eyes are relatively large, particularly in nocturnal species such as owls."
135,"Large flight feathers are found on the wings and tail, contour feathers cover the bird's surface and fine down occurs on young birds and under the contour feathers of water birds."
136,The only cutaneous gland is the single uropygial gland near the base of the tail.
137,This produces an oily secretion that waterproofs the feathers when the bird preens.
138,"There are scales on the legs, feet and claws on the tips of the toes."
139,They mostly have four limbs but some aquatic mammals have no limbs or limbs modified into fins and the forelimbs of bats are modified into wings.
140,"The legs of most mammals are situated below the trunk, which is held well clear of the ground."
141,"The bones of mammals are well ossified and their teeth, which are usually differentiated, are coated in a layer of prismatic enamel."
142,"The teeth are shed once (milk teeth) during the animal's lifetime or not at all, as is the case in cetaceans."
143,Mammals have three bones in the middle ear and a cochlea in the inner ear.
144,They are clothed in hair and their skin contains glands which secrete sweat.
145,"Some of these glands are specialized as mammary glands, producing milk to feed the young."
146,Mammals breathe with lungs and have a muscular diaphragm separating the thorax from the abdomen which helps them draw air into the lungs.
147,The mammalian heart has four chambers and oxygenated and deoxygenated blood are kept entirely separate.
148,"The exception to this are the egg-laying monotremes, the platypus and the echidnas of Australia."
149,"Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it latches on to a nipple and completes its development."
150,"Humans have a head, neck, trunk (which includes the thorax and abdomen), two arms and hands, and two legs and feet."
151,"Generally, students of certain biological sciences, paramedics, prosthetists and orthotists, physiotherapists, occupational therapists, nurses, podiatrists, and medical students learn gross anatomy and microscopic anatomy from anatomical models, skeletons, textbooks, diagrams, photographs, lectures and tutorials and in addition, medical students generally also learn gross anatomy through practical experience of dissection and inspection of cadavers."
152,The study of microscopic anatomy (or histology) can be aided by practical experience examining histological preparations (or slides) under a microscope.
153,"Human anatomy, physiology and biochemistry are complementary basic medical sciences, which are generally taught to medical students in their first year at medical school."
154,"Human anatomy can be taught regionally or systemically; that is, respectively, studying anatomy by bodily regions such as the head and chest, or studying by specific systems, such as the nervous or respiratory systems."
155,"The major anatomy textbook, Gray's Anatomy, has been reorganized from a systems format to a regional format, in line with modern teaching methods."
156,"A thorough working knowledge of anatomy is required by physicians, especially surgeons and doctors working in some diagnostic specialties, such as histopathology and radiology."
157,"Academic anatomists are usually employed by universities, medical schools or teaching hospitals."
158,"They are often involved in teaching anatomy, and research into certain systems, organs, tissues or cells."
159,They constitute about 95% of the animal species.
160,"By definition, none of these creatures has a backbone."
161,The cells of single-cell protozoans have the same basic structure as those of multicellular animals but some parts are specialized into the equivalent of tissues and organs.
162,"Locomotion is often provided by cilia or flagella or may proceed via the advance of pseudopodia, food may be gathered by phagocytosis, energy needs may be supplied by photosynthesis and the cell may be supported by an endoskeleton or an exoskeleton."
163,"The most basic types of metazoan tissues are epithelium and connective tissue, both of which are present in nearly all invertebrates."
164,The outer surface of the epidermis is normally formed of epithelial cells and secretes an extracellular matrix which provides support to the organism.
165,"An endoskeleton derived from the mesoderm is present in echinoderms, sponges and some cephalopods."
166,"Exoskeletons are derived from the epidermis and is composed of chitin in arthropods (insects, spiders, ticks, shrimps, crabs, lobsters)."
167,"Calcium carbonate constitutes the shells of molluscs, brachiopods and some tube-building polychaete worms and silica forms the exoskeleton of the microscopic diatoms and radiolaria."
168,"Other invertebrates may have no rigid structures but the epidermis may secrete a variety of surface coatings such as the pinacoderm of sponges, the gelatinous cuticle of cnidarians (polyps, sea anemones, jellyfish) and the collagenous cuticle of annelids."
169,"The outer epithelial layer may include cells of several types including sensory cells, gland cells and stinging cells."
170,"He observed that when a ring-like portion of bark was removed on a trunk a swelling occurred in the tissues above the ring, and he unmistakably interpreted this as growth stimulated by food coming down from the leaves, and being captured above the ring."
171,"The segments of the body are organized into three distinct parts, a head, a thorax and an abdomen."
172,"The head typically bears a pair of sensory antennae, a pair of compound eyes, one to three simple eyes (ocelli) and three sets of modified appendages that form the mouthparts."
173,"The thorax has three pairs of segmented legs, one pair each for the three segments that compose the thorax and one or two pairs of wings."
174,"The abdomen is composed of eleven segments, some of which may be fused and houses the digestive, respiratory, excretory and reproductive systems."
175,Spiders have no wings and no antennae.
176,They have mouthparts called chelicerae which are often connected to venom glands as most spiders are venomous.
177,They have a second pair of appendages called pedipalps attached to the cephalothorax.
178,These have similar segmentation to the legs and function as taste and smell organs.
179,At the end of each male pedipalp is a spoon-shaped cymbium that acts to support the copulatory organ.
180,It enables physicians or veterinary surgeons to gauge the position and anatomy of the associated deeper structures.
181,Superficial is a directional term that indicates that structures are located relatively close to the surface of the body.
182,Comparative anatomy relates to the comparison of anatomical structures (both gross and microscopic) in different animals.
183,Artistic anatomy relates to anatomic studies for artistic reasons.
184,"Over time, this medical practice expanded by a continually developing understanding of the functions of organs and structures in the body."
185,"Phenomenal anatomical observations of the human body were made, which have contributed towards the understanding of the brain, eye, liver, reproductive organs and the nervous system."
186,The Hellenistic Egyptian city of Alexandria was the stepping-stone for Greek anatomy and physiology.
187,"Alexandria not only housed the biggest library for medical records and books of the liberal arts in the world during the time of the Greeks, but was also home to many medical practitioners and philosophers."
188,"Great patronage of the arts and sciences from the Ptolemy rulers helped raise Alexandria up, further rivalling the cultural and scientific achievements of other Greek states."
189,Some of the most striking advances in early anatomy and physiology took place in Hellenistic Alexandria.
190,Two of the most famous anatomists and physiologists of the third century were Herophilus and Erasistratus.
191,These two physicians helped pioneer human dissection for medical research.
192,"They also conducted vivisections on the cadavers of condemned criminals, which was considered taboo until the Renaissance—Herophilus was recognized as the first person to perform systematic dissections."
193,Herophilus became known for his anatomical works making impressing contributions to many branches of anatomy and many other aspects of medicine.
194,"Some of the works included classifying the system of the pulse, the discovery that human arteries had thicker walls than veins, and that the atria were parts of the heart."
195,"Herophilus's knowledge of the human body has provided vital input towards understanding the brain, eye, liver, reproductive organs and nervous system, and characterizing the course of disease."
196,"Erasistratus accurately described the structure of the brain, including the cavities and membranes, and made a distinction between its cerebrum and cerebellum During his study in Alexandria, Erasistratus was particularly concerned with studies of the circulatory and nervous systems."
197,"He was able to distinguish the sensory and the motor nerves in the human body and believed that air entered the lungs and heart, which was then carried throughout the body."
198,"His distinction between the arteries and veins—the arteries carrying the air through the body, while the veins carried the blood from the heart was a great anatomical discovery."
199,"Erasistratus was also responsible for naming and describing the function of the epiglottis and the valves of the heart, including the tricuspid."
200,"During the third century, Greek physicians were able to differentiate nerves from blood vessels and tendons and to realize that the nerves convey neural impulses."
201,It was Herophilus who made the point that damage to motor nerves induced paralysis.
202,"Herophilus named the meninges and ventricles in the brain, appreciated the division between cerebellum and cerebrum and recognized that the brain was the ""seat of intellect"" and not a ""cooling chamber"" as propounded by Aristotle Herophilus is also credited with describing the optic, oculomotor, motor division of the trigeminal, facial, vestibulocochlear and hypoglossal nerves."
203,Great feats were made during the third century BCE in both the digestive and reproductive systems.
204,"Herophilus was able to discover and describe not only the salivary glands, but the small intestine and liver."
205,He showed that the uterus is a hollow organ and described the ovaries and uterine tubes.
206,Aristotle described vertebrate anatomy based on animal dissection.
207,Praxagoras identified the difference between arteries and veins.
208,He compiled existing knowledge and studied anatomy through dissection of animals.
209,He was one of the first experimental physiologists through his vivisection experiments on animals.
210,"Galen's drawings, based mostly on dog anatomy, became effectively the only anatomical textbook for the next thousand years."
211,His work was known to Renaissance doctors only through Islamic Golden Age medicine until it was translated from the Greek some time in the 15th century.
212,"Between 1275 and 1326, the anatomists Mondino de Luzzi, Alessandro Achillini and Antonio Benivieni at Bologna carried out the first systematic human dissections since ancient times."
213,Mondino's Anatomy of 1316 was the first textbook in the medieval rediscovery of human anatomy.
214,"It describes the body in the order followed in Mondino's dissections, starting with the abdomen, then the thorax, then the head and limbs."
215,"Originally from Brabant, Vesalius published the influential book De humani corporis fabrica (""the structure of the human body""), a large format book in seven volumes, in 1543."
216,Classes in anatomy needed a continual stream of cadavers for dissection and these were difficult to obtain.
217,"Philadelphia, Baltimore and New York were all renowned for body snatching activity as criminals raided graveyards at night, removing newly buried corpses from their coffins."
218,A similar problem existed in Britain where demand for bodies became so great that grave-raiding and even anatomy murder were practised to obtain cadavers.
219,Some graveyards were in consequence protected with watchtowers.
220,"He was responsible for setting up the system of three years of ""pre-clinical"" academic teaching in the sciences underlying medicine, including especially anatomy."
221,This system lasted until the reform of medical training in 1993 and 2003.
222,"As well as teaching, he collected many vertebrate skeletons for his museum of comparative anatomy, published over 70 research papers, and became famous for his public dissection of the Tay Whale."
223,From 1822 the Royal College of Surgeons regulated the teaching of anatomy in medical schools.
224,"Medical museums provided examples in comparative anatomy, and were often used in teaching."
225,Ignaz Semmelweis investigated puerperal fever and he discovered how it was caused.
226,He noticed that the frequently fatal fever occurred more often in mothers examined by medical students than by midwives.
227,The students went from the dissecting room to the hospital ward and examined women in childbirth.
228,"Semmelweis showed that when the trainees washed their hands in chlorinated lime before each clinical examination, the incidence of puerperal fever among the mothers could be reduced dramatically."
229,"Before the modern medical era, the main means for studying the internal structures of the body were dissection of the dead and inspection, palpation and auscultation of the living."
230,It was the advent of microscopy that opened up an understanding of the building blocks that constituted living tissues.
231,"Technical advances in the development of achromatic lenses increased the resolving power of the microscope and around 1839, Matthias Jakob Schleiden and Theodor Schwann identified that cells were the fundamental unit of organization of all living things."
232,Study of small structures involved passing light through them and the microtome was invented to provide sufficiently thin slices of tissue to examine.
233,Staining techniques using artificial dyes were established to help distinguish between different types of tissue.
234,Advances in the fields of histology and cytology began in the late 19th century along with advances in surgical techniques allowing for the painless and safe removal of biopsy specimens.
235,The invention of the electron microscope brought a great advance in resolution power and allowed research into the ultrastructure of cells and the organelles and other structures within them.
236,X-rays can be passed through the body and used in medical radiography and fluoroscopy to differentiate interior structures that have varying degrees of opaqueness.
237,"Magnetic resonance imaging, computed tomography, and ultrasound imaging have all enabled examination of internal structures in unprecedented detail to a degree far beyond the imagination of earlier generations."
