,0
123,"Psychology also refers to the application of such knowledge to various spheres of human activity, including problems of individuals' daily lives and the treatment of mental illness."
126,"In practice, however, there is quite a lot of cross-fertilization that takes place among the various fields."
127,"Psychology differs from biology and neuroscience in that it is primarily concerned with the interaction of mental processes and behaviour, and of the overall processes of a system, and not simply the biological or neural processes themselves, though the subfield of neuropsychology combines the study of the actual neural processes with the study of the mental effects they have subjectively produced."
128,"Many people associate psychology with clinical psychology, which focuses on assessment and treatment of problems in living and psychopathology."
129,"In reality, psychology has myriad specialties including social psychology, developmental psychology, cognitive psychology, educational psychology, industrial-organizational psychology, mathematical psychology, neuropsychology, and quantitative analysis of behaviour."
130,"Psychology is a very broad science that is rarely tackled as a whole, major block."
131,"Although some subfields encompass a natural science base and a social science application, others can be clearly distinguished as having little to do with the social sciences or having a lot to do with the social sciences."
134,"follow the same curriculum as outlined by The British Psychological Society and have the same options of specialism open to them regardless of whether they choose a balance, a heavy science basis, or heavy social science basis to their degree."
135,"The meaning of the word comes from the suffix ""-logy"", which means ""study of"", derived from Ancient Greek, and the stem ""soci-"", which is from the Latin word socius, meaning ""companion"", or society in general."
137,"Comte endeavoured to unify history, psychology and economics through the descriptive understanding of the social realm."
138,"He proposed that social ills could be remedied through sociological positivism, an epistemological approach outlined in The Course in Positive Philosophy [1830–1842] and A General View of Positivism (1844)."
139,"Though Comte is generally regarded as the ""Father of Sociology"", the discipline was formally established by another French thinker, Émile Durkheim (1858–1917), who developed positivism as a foundation to practical social research."
140,"Durkheim set up the first European department of sociology at the University of Bordeaux in 1895, publishing his Rules of the Sociological Method."
142,"Around the start of the 20th century, the first wave of German sociologists, including Max Weber and Georg Simmel, developed sociological antipositivism."
143,The field may be broadly recognized as an amalgam of three modes of social thought in particular: Durkheimian positivism and structural functionalism; Marxist historical materialism and conflict theory; and Weberian antipositivism and verstehen analysis.
144,"American sociology broadly arose on a separate trajectory, with little Marxist influence, an emphasis on rigorous experimental methodology, and a closer association with pragmatism and social psychology."
145,"In the 1920s, the Chicago school developed symbolic interactionism."
146,"Meanwhile, in the 1930s, the Frankfurt School pioneered the idea of critical theory, an interdisciplinary form of Marxist sociology drawing upon thinkers as diverse as Sigmund Freud and Friedrich Nietzsche."
147,"Critical theory would take on something of a life of its own after World War II, influencing literary criticism and the Birmingham School establishment of cultural studies."
148,"Sociology evolved as an academic response to the challenges of modernity, such as industrialization, urbanization, secularization, and a perceived process of enveloping rationalization."
149,"The field generally concerns the social rules and processes that bind and separate people not only as individuals, but as members of associations, groups, communities and institutions, and includes the examination of the organization and development of human social life."
150,The sociological field of interest ranges from the analysis of short contacts between anonymous individuals on the street to the study of global social processes.
151,Most sociologists work in one or more subfields.
152,One useful way to describe the discipline is as a cluster of sub-fields that examine different dimensions of society.
153,"For example, social stratification studies inequality and class structure; demography studies changes in a population size or type; criminology examines criminal behaviour and deviance; and political sociology studies the interaction between society and state."
154,"Since its inception, sociological epistemologies, methods, and frames of enquiry, have significantly expanded and diverged."
155,"Sociologists use a diversity of research methods, collect both quantitative and qualitative data, draw upon empirical techniques, and engage critical theory."
156,"Common modern methods include case studies, historical research, interviewing, participant observation, social network analysis, survey research, statistical analysis, and model building, among other approaches."
157,"Since the late 1970s, many sociologists have tried to make the discipline useful for purposes beyond the academy."
158,"The results of sociological research aid educators, lawmakers, administrators, developers, and others interested in resolving social problems and formulating public policy, through subdisciplinary areas such as evaluation research, methodological assessment, and public sociology."
159,"In the early 1970s, women sociologists began to question sociological paradigms and the invisibility of women in sociological studies, analysis, and courses."
160,"In 1969, feminist sociologists challenged the discipline's androcentrism at the American Sociological Association's annual conference."
161,"This led to the founding of the organization Sociologists for Women in Society, and, eventually, a new sociology journal, Gender & Society."
162,"Today, the sociology of gender is considered to be one of the most prominent sub-fields in the discipline."
163,"New sociological sub-fields continue to appear — such as community studies, computational sociology, environmental sociology, network analysis, actor-network theory, gender studies, and a growing list, many of which are cross-disciplinary in nature."
164,"Area studies are interdisciplinary fields of research and scholarship pertaining to particular geographical, national/federal, or cultural regions."
165,Behavioural science is a term that encompasses all the disciplines that explore the activities of and interactions among organisms in the natural world.
166,Computational social science is an umbrella field encompassing computational approaches within the social sciences.
167,Demography is the statistical study of all human populations.
168,Development studies a multidisciplinary branch of social science that addresses issues of concern to developing countries.
169,"Environmental social science is the broad, transdisciplinary study of interrelations between humans and the natural environment."
170,"Environmental studies integrate social, humanistic, and natural science perspectives on the relation between humans and the natural environment."
171,"Gender studies integrates several social and natural sciences to study gender identity, masculinity, femininity, transgender issues, and sexuality."
172,"Information science is an interdisciplinary science primarily concerned with the collection, classification, manipulation, storage, retrieval and dissemination of information."
173,International studies covers both International relations (the study of foreign affairs and global issues among states within the international system) and International education (the comprehensive approach that intentionally prepares people to be active and engaged participants in an interconnected world).
174,Legal management is a social sciences discipline that is designed for students interested in the study of state and legal elements.
175,"Library science is an interdisciplinary field that applies the practices, perspectives, and tools of management, information technology, education, and other areas to libraries; the collection, organization, preservation and dissemination of information resources; and the political economy of information."
176,Management consists of various levels of leadership and administration of an organization in all business and human organizations.
177,"It is the effective execution of getting people together to accomplish desired goals and objectives through adequate planning, executing and controlling activities."
178,"Marketing the identification of human needs and wants, defines and measures their magnitude for demand and understanding the process of consumer buying behaviour to formulate products and services, pricing, promotion and distribution to satisfy these needs and wants through exchange processes and building long-term relationships."
179,"Political economy is the study of production, buying and selling, and their relations with law, custom, and government."
180,"Public administration is one of the main branches of political science, and can be broadly described as the development, implementation and study of branches of government policy."
181,The pursuit of the public good by enhancing civil society and social justice is the ultimate goal of the field.
182,"Though public administration has been historically referred to as government management, it increasingly encompasses non-governmental organizations (NGOs) that also operate with a similar, primary dedication to the betterment of humanity."
183,Religious studies and Western esoteric studies incorporate and inform social-scientific research on phenomena broadly deemed religious.
184,"Religious studies, Western esoteric studies, and the social sciences developed in dialogue with one another."
185,"Social research began most intentionally, however, with the positivist philosophy of science in the 19th century."
186,"In contemporary usage, ""social research"" is a relatively autonomous term, encompassing the work of practitioners from various disciplines that share in its aims and methods."
187,"Social scientists employ a range of methods in order to analyse a vast breadth of social phenomena; from census survey data derived from millions of individuals, to the in-depth analysis of a single agent's social experiences; from monitoring what is happening on contemporary streets, to the investigation of ancient historical documents."
188,"The methods originally rooted in classical sociology and statistical mathematics have formed the basis for research in other disciplines, such as political science, media studies, and marketing and market research."
190,"Questionnaires, field-based data collection, archival database information and laboratory-based data collections are some of the measurement techniques used."
191,"It is noted the importance of measurement and analysis, focusing on the (difficult to achieve) goal of objective research or statistical hypothesis testing."
192,A mathematical model uses mathematical language to describe a system.
193,The process of developing a mathematical model is termed 'mathematical modelling' (also modeling).
194,Eykhoff (1974) defined a mathematical model as 'a representation of the essential aspects of an existing system (or a system to be constructed) that presents knowledge of that system in usable form'.
195,"Mathematical models can take many forms, including but not limited to dynamical systems, statistical models, differential equations, or game theoretic models."
196,"These and other types of models can overlap, with a given model involving a variety of abstract structures."
197,"The system is a set of interacting or interdependent entities, real or abstract, forming an integrated whole."
198,"The concept of an integrated whole can also be stated in terms of a system embodying a set of relationships that are differentiated from relationships of the set to other elements, and from relationships between an element of the set and elements not a part of the relational regime."
199,"A dynamical system modeled as a mathematical formalization has a fixed ""rule"" that describes the time dependence of a point's position in its ambient space."
200,Small changes in the state of the system correspond to small changes in the numbers.
201,The evolution rule of the dynamical system is a fixed rule that describes what future states follow from the current state.
202,The rule is deterministic: for a given time interval only one future state follows from the current state.
203,"Social scientists often conduct program evaluation, which is a systematic method for collecting, analyzing, and using information to answer questions about projects, policies and programs, particularly about their effectiveness and efficiency."
204,"In both the public and private sectors, stakeholders often want to know whether the programs they are funding, implementing, voting for, receiving or objecting to are producing the intended effect."
205,"While program evaluation first focuses around this definition, important considerations often include how much the program costs per participant, how the program could be improved, whether the program is worthwhile, whether there are better alternatives, if there are unintended outcomes, and whether the program goals are appropriate and useful."
207,"Dialectical materialism is the philosophy of Karl Marx, which he formulated by taking the dialectic of Hegel and joining it to the materialism of Feuerbach."
208,"Feminist theory is the extension of feminism into theoretical, or philosophical discourse; it aims to understand the nature of gender inequality."
209,"Marxist theories, such as revolutionary theory and class theory, cover work in philosophy that is strongly influenced by Karl Marx's materialist approach to theory or is written by Marxists."
210,"Phronetic social science is a theory and methodology for doing social science focusing on ethics and political power, based on a contemporary interpretation of Aristotelian phronesis."
211,Post-colonial theory is a reaction to the cultural legacy of colonialism.
212,"Postmodernism refers to a point of departure for works of literature, drama, architecture, cinema, and design, as well as in marketing and business and in the interpretation of history, law, culture and religion in the late 20th century."
213,Rational choice theory is a framework for understanding and often formally modeling social and economic behaviour.
214,Social constructionism considers how social phenomena develop in social contexts.
215,"Structuralism is an approach to the human sciences that attempts to analyze a specific field (for instance, mythology) as a complex system of interrelated parts."
217,Antiscience is a position critical of science and the scientific method.
218,"In addition, some institutions have degrees for a particular social science, such as the Bachelor of Economics degree, though such specialized degrees are relatively rare in the United States."
219,Vastly more funding is spent on natural science studies of climate change and considerable sums are also spent on studies of impact of and adaptation to climate change.
220,"It has been argued that this is a misallocation of resources, as the most urgent puzzle at the current juncture is to work out how to change human behavior to mitigate climate change, whereas the natural science of climate change is already well established and there will be decades and centuries to handle adaptation."
