,0
63,The Crown officially organized this trade with Guinea: every caravel had to secure a government license and to pay a tax on one-fifth of their profits (a receiver of the customs of Guinea was established in Seville in 1475—the ancestor of the future and famous Casa de Contratación).
64,"Castilian fleets fought in the Atlantic Ocean, temporarily occupying the Cape Verde islands (1476), conquering the city of Ceuta in the Tingitan Peninsula in 1476 (but retaken by the Portuguese), and even attacked the Azores islands, being defeated at Praia."
65,"As a result of this naval victory, at the Treaty of Alcáçovas in 1479 Castile, while retaining her rights in the Canaries, recognized the Portuguese monopoly of fishing and navigation along the whole west African coast and Portugal's rights over the Madeira, Azores and Cape Verde islands [plus the right to conquer the Kingdom of Fez ]."""
66,"The treaty delimited the spheres of influence of the two countries, establishing the principle of the Mare clausum."
67,"Thus, the limitations imposed by the Alcáçovas treaty were overcome and a new and more balanced division of the world would be reached in the Treaty of Tordesillas between both emerging maritime powers."
68,"The Catholic Monarchs then negotiated with Christopher Columbus, a Genoese sailor attempting to reach Cipangu (Japan) by sailing west."
69,Castile was already engaged in a race of exploration with Portugal to reach the Far East by sea when Columbus made his bold proposal to Isabella.
70,"In the Capitulations of Santa Fe, dated on 17 April 1492, Christopher Columbus obtained from the Catholic Monarchs his appointment as viceroy and governor in the lands already discovered and that he might discover thenceforth; thereby, it was the first document to establish an administrative organization in the Indies."
71,Columbus' discoveries inaugurated the Spanish colonization of the Americas.
72,"Spain's claim to these lands was solidified by the Inter caetera papal bull dated 4 May 1493, and Dudum siquidem on 26 September 1493, which vested the sovereignty of the territories discovered and to be discovered."
73,"Since the Portuguese wanted to keep the line of demarcation of Alcaçovas running east and west along a latitude south of Cape Bojador, a compromise was worked out and incorporated in the Treaty of Tordesillas, dated on 7 June 1494, in which the globe was split into two hemispheres dividing Spanish and Portuguese claims."
74,"These actions gave Spain exclusive rights to establish colonies in all of the New World from north to south (later with the exception of Brazil, which Portuguese commander Pedro Alvares Cabral encountered in 1500), as well as the easternmost parts of Asia."
75,The treaty of Tordesillas was confirmed by Pope Julius II in the bull Ea quae pro bono pacis on 24 January 1506.
76,Other European powers did not see the treaty between Castile and Portugal as binding on themselves.
77,"Francis I of France observed ""The sun shines for me as for others and I should very much like to see the clause in Adam's will that excludes me from a share of the world."""
78,"Since the defense of Catholicism and propagation of the faith was the papacy's primary responsibility, there were a number of papal bulls promulgated that affected the powers of the crowns of Spain and Portugal in the religious sphere."
79,"Converting the inhabitants of in the newly discovered lands was entrusted by the papacy to the rulers of Portugal and Spain, through a series of papal actions."
80,"The Patronato real, or power of royal patronage for ecclesiastical positions had precedents in Iberia during the reconquest."
81,"In 1493 Pope Alexander, from the Iberian Kingdom of Valencia, issued a series of bulls."
82,The papal bull of Inter caetera vested the government and jurisdiction of newly found lands in the kings of Castile and León and their successors.
83,The territories were incorporated by the Catholic Monarchs as jointly held assets.
84,"In the Treaty of Villafáfila of 1506, Ferdinand renounced not only the government of Castile in favor of his son-in-law Philip I of Castile but also the lordship of the Indies, withholding a half of the income of the kingdoms of the Indies."
86,"The political condition of the Indies were to transform from ""Lordship"" of the Catholic Monarchs to ""Kingdoms"" for the heirs of Castile."
87,"In general, Indians were exempt from the tithe."
88,"Although the crown received these revenues, they were to be used for the direct support of the ecclesiastical hierarchy and pious establishments, so that the crown itself did not benefit financially from this income."
89,"The experiment was deemed a failure, with the natives considered too new in the faith to be ordained."
90,"Pope Paul III did issue a bull, Sublimis Deus (1537), declaring that natives were capable of becoming Christians, but Mexican (1555) and Peruvian (1567–68) provincial councils banned natives from ordination."
91,"The first voyage established sovereignty for the crown, and the crown acted on the assumption that Columbus's grandiose assessment of what he found was true, so Spain negotiated the Treaty of Tordesillas with Portugal to protect their territory on the Spanish side of the line."
92,The crown fairly quickly reassessed its relationship with Columbus and moved to assert more direct crown control over the territory and extinguish his privileges.
93,"With that lesson learned, the crown was far more prudent in the specifying the terms of exploration, conquest, and settlement in new areas."
94,"The pattern in the Caribbean that played out over the larger Spanish Indies was exploration of an unknown area and claim of sovereignty for the crown; conquest of indigenous peoples or assumption of control without direct violence; settlement by Spaniards who were awarded the labour of indigenous people via the encomienda; and the existing settlements becoming the launch point for further exploration, conquest, and settlement, followed by the establishment institutions with officials appointed by the crown."
95,"As a Genoese with the connections to Portugal, Columbus considered settlement to be on the pattern of trading forts and factories, with salaried employees to trade with locals and to identify exploitable resources."
96,"However, Spanish settlement in the New World was based on a pattern of a large, permanent settlements with the entire complex of institutions and material life to replicate Castilian life in a different venue."
97,Columbus's second voyage in 1493 had a large contingent of settlers and goods to accomplish that.
98,"On Hispaniola, the city of Santo Domingo was founded in 1496 by Christopher Columbus's brother Bartholomew Columbus and became a stone-built, permanent city."
99,"As the Caribbean became a draw for Spanish settlement and as Columbus and his extended Genoese family failed to be recognized as officials worthy of the titles they held, there was unrest among Spanish settlers."
100,"The crown began to curtail the expansive powers that they had granted Columbus, first by appointment of royal governors and then a high court or Audiencia in 1511."
101,"Columbus encountered the mainland in 1498, and the Catholic Monarchs learned of his discovery in May 1499."
102,"Taking advantage of a revolt against Columbus in Hispaniola, they appointed Francisco de Bobadilla as governor of the Indies with civil and criminal jurisdiction over the lands discovered by Columbus."
103,"Bobadilla, however, was soon replaced by Frey Nicolás de Ovando in September 1501."
104,"Henceforth, the Crown would authorize to individuals voyages to discover territories in the Indies only with previous royal license, and after 1503 the monopoly of the Crown was assured by the establishment of the Casa de Contratación (House of Trade) at Seville."
105,"The successors of Columbus, however, litigated against the Crown until 1536 for the fulfillment of the Capitulations of Santa Fe in the pleitos colombinos."
106,"In metropolitan Spain, the direction of the Americas was taken over by the Bishop Fonseca between 1493 and 1516, and again between 1518 and 1524, after a brief period of rule by Jean le Sauvage."
107,"That same year, the crown established a permanent high court, or audiencia, in the most important city at the time, Santo Domingo, on the island of Hispaniola (now Haiti and the Dominican Republic)."
108,Now oversight of the Indies was based both in Castile and with officials of the new royal court in the colony.
109,Those from the less prosperous Hispaniola were eager to search for new success in a new settlement.
110,From there Juan Ponce de León conquered Puerto Rico (1508) and Diego Velázquez took Cuba.
113,"The crown separated the territories of the mainland, designated as Castilla de Oro, from the viceroy of Hispaniola, establishing Pedrarias Dávila as General Lieutenant in 1513 with functions similar to those of a viceroy, while Balboa remained but was subordinated as governor of Panama and Coiba on the Pacific Coast; after his death, they returned to Castilla de Oro."
114,"The territory of Castilla de Oro did not include Veragua (which was comprised approximately between the Chagres River and cape Gracias a Dios), as it was subject to a lawsuit between the Crown and Diego Columbus, or the region farther north, towards the Yucatán peninsula, explored by Yáñez Pinzón and Solís in 1508–1509, due to its remoteness."
115,"The conflicts of the viceroy Columbus with the royal officers and with the Audiencia, created in Santo Domingo in 1511, caused his return to the Peninsula in 1515."
117,"It did stimulate some trade and industry, but the trading opportunities encountered were limited."
118,"Therefore, Spain started to invest in America with the creation of cities, because Spain was in America due to religious reasons."
119,"Matters began to change in the 1520s with the large-scale extraction of silver from the rich deposits of Mexico's Guanajuato region, but it was the opening of the silver mines in Mexico's Zacatecas and Potosí in Upper Peru (modern-day Bolivia) in 1546 that became legendary."
120,These imports contributed to inflation in Spain and Europe from the last decades of the 16th century.
121,The vast imports of silver also made local manufactures uncompetitive and ultimately made Spain overly dependent on foreign sources of raw materials and manufactured goods.
122,"""I learnt a proverb here"", said a French traveler in 1603: ""Everything is dear in Spain except silver""."
123,The problems caused by inflation were discussed by scholars at the School of Salamanca and the arbitristas.
124,The natural resource abundance provoked a decline in entrepreneurship as profits from resource extraction are less risky.
125,The wealthy preferred to invest their fortunes in public debt (juros).
126,"The Habsburg dynasty spent the Castilian and American riches in wars across Europe on behalf of Habsburg interests, and declared moratoriums (bankruptcies) on their debt payments several times."
127,"These burdens led to a number of revolts across the Spanish Habsburg's domains, including their Spanish kingdoms, but the rebellions were put down."
128,"He was the first Habsburg monarch of Spain and co-ruler of Spain with his mother, Queen Juana."
129,Charles had been raised in Mechelen and his interests remained those of Christian Europe.
130,"While not directly an inheritance, Charles was elected emperor of the Holy Roman Empire after the death of his grandfather Emperor Maximilian."
132,"Despite holding the imperial throne, Charles' real authority was limited by the German princes."
133,"They gained a strong foothold in the Empire's territories, and Charles was determined not to let this happen in the Netherlands."
136,"Political dissent was also firmly controlled, most notably in his place of birth, where Charles, assisted by the Duke of Alba, personally suppressed the Revolt of Ghent (1539–1540)."
137,"Charles abdicated as emperor in 1556 in favor of his brother Ferdinand; however, due to lengthy debate and bureaucratic procedure, the Imperial Diet did not accept the abdication (and thus make it legally valid) until 24 February 1558."
138,"Up to that date, Charles continued to use the title of emperor."
139,The overseas lands claimed by Spain in the New World proved to be a source of wealth and the crown was able to assert greater control over its overseas possessions in the political and religious spheres than was possible on Iberian peninsula or in Europe.
140,"The conquests of the Aztec Empire and the Inca Empire brought vast indigenous civilizations into the Spanish Empire and the mineral wealth, particularly silver, were identified and exploited, becoming the economic lifeblood of the crown."
141,"Under Charles, Spain and its overseas empire in the Americas became deeply entwined, with the crown enforcing Catholic exclusivity; exercising crown primacy in political rule, unencumbered by claims of an existing aristocracy; and defending its claims against other European powers."
146,Milan was administered by Castilian governors.
147,"Pope Clement VII joined forces with France and prominent Italian states against the Habsburg Emperor, resulting in the War of the League of Cognac (1526–30)."
148,"Charles's sack of Rome (1527) and virtual imprisonment of Pope Clement VII in 1527 prevented the Pope from annulling the marriage of Henry VIII of England and Charles's aunt Catherine of Aragon, so Henry eventually broke with Rome, thus leading to the English Reformation."
149,"In other respects, the war was inconclusive."
150,"A third war erupted in 1535, when, following the death of the last Sforza Duke of Milan, Charles installed his own son, Philip, in the duchy, despite Francis's claims on it."
151,"Francis failed to conquer Milan, but succeeded in conquering most of the lands of Charles's ally the Duke of Savoy, including his capital, Turin."
152,The crowns of Castile and Aragon depended on Genoese bankers for its finances and the Genoese fleet aided the Spanish in fighting the Ottomans in the Mediterranean.
153,"They had defeated the eastern Christian Byzantine empire and seized its capital, creating it as the Ottoman capital and the Ottomans controlled a rich area of the eastern Mediterranean, with links to Asia, Egypt, and India and in by the mid-sixteenth century, they ruled a third of Europe."
154,"The Ottomans had created an impressive land and maritime empire, with port cities and short and long range trade connections."
155,"Charles's great rival was Suleiman the Magnificent, whose rule almost exactly coincided with Charles's."
156,"A contemporary Spanish writer, Francisco López de Gómara, compared Charles unfavorably with Suleiman in the 1540s, saying that although both were wealthy and pursued war, ""the Turks succeeded better at fulfilling their projects than did the Spanish; they devoted themselves more fully to the order and discipline of war, they were better advised, they used their money more effectively."
158,"At the same time, Ottoman corsairs regularly devastated the Spanish and Italian coasts, crippling Spanish trade and chipping at the foundations of Habsburg power."
160,"Henry VIII of England, who bore a greater grudge against France than he held against Charles for standing in the way of his divorce, joined him in his invasion of France."
161,"Although the Spanish were defeated at the Battle of Ceresole in Savoy, the French army was unable to seriously threaten Spanish-controlled Milan, while suffering defeat in the north at the hands of Henry, thereby being forced to accept unfavorable terms."
162,"The Austrians, led by Charles's younger brother Ferdinand, continued to fight the Ottomans in the east."
163,"The presence of Spain in North Africa declined during Charles's reign, though Tunis and its port, La Goleta, were taken in 1535."
164,"One after another, most of the Spanish possessions were lost: Peñón de Vélez de la Gomera (1522), Santa Cruz de Mar Pequeña (1524), Algiers (1529), Tripoli (1551), and Bougie (1555)."
165,"Francis's defeat in 1544 led to the annulment of the alliance with the Protestants, and Charles took advantage of the opportunity."
166,"He first tried the path of negotiation at the Council of Trent in 1545, but the Protestant leadership, feeling betrayed by the stance taken by the Catholics at the council, went to war, led by the Saxon elector Maurice."
167,"In response, Charles invaded Germany at the head of a mixed Dutch–Spanish army, hoping to restore the Imperial authority."
168,The emperor personally inflicted a decisive defeat on the Protestants at the historic Battle of Mühlberg in 1547.
170,"Charles's involvement in Germany would establish a role for Spain as protector of the Catholic, Habsburg cause in the Holy Roman Empire; the precedent would lead, seven decades later, to involvement in the war that would decisively end Spain as Europe's leading power."
171,"The situation changed dramatically with the expedition of Hernán Cortés, who, with alliances with city-states hostile to the Aztecs and thousands of indigenous Mexican warriors, conquered the Aztec Empire (1519–1521)."
172,"Following the pattern established in Spain during the Reconquista and in the Caribbean, the first European settlements in the Americas, conquerors divided up the indigenous population in private holdings encomiendas and exploited their labor."
173,Central Mexico and later the Inca Empire of Peru gave Spain vast new indigenous populations to convert to Christianity and rule as vassals of the crown.
174,Charles established the Council of the Indies in 1524 to oversee all of Castile's overseas possessions.
175,"Charles appointed a viceroy in Mexico in 1535, capping the royal governance of the high court, Real Audiencia, and treasury officials with the highest royal official."
176,"Following the conquest of Peru, in 1542 Charles likewise appointed a viceroy."
177,Both officials were under the jurisdiction of the Council of the Indies.
178,Charles promulgated the New Laws of 1542 to limit the power of the conqueror group to form a hereditary aristocracy that might challenge the power of the crown.
179,"Philip was born in Valladolid on 21 May 1527, and was the only legitimate son of Holy Roman Emperor Charles V, by his wife Isabella of Portugal."
180,"He did not become Holy Roman Emperor, but divided Habsburg possessions with his uncle Ferdinand."
181,"Philip treated Castile as the foundation of his empire, but the population of Castile was never great enough to provide the soldiers needed to defend the Empire or settlers to populate it."
182,"His father married him to Queen Mary I of England in 1554 to form an alliance with the English, and both Philip and Mary were Catholics, making them unpopular with the Church of England and the Protestant majority of England."
183,"He seized the throne of Portugal in 1580, creating the Iberian Union and bringing the entire Iberian peninsula under his personal rule."
184,"According to one of his biographers, it was entirely due to Philip that the Indies were brought under crown control, remaining Spanish until the wars of independence in the early nineteenth century and Catholic to the present era."
185,"His greatest failure was his inability to suppress the Dutch Revolt, which was aided by English and French rivals."
186,"His militant Catholicism also played a major role in his actions, as did his inability to understand imperial finances."
187,"He inherited his father's debts and incurred his own pursuing religious wars, resulting in recurring state bankruptcies and dependence on Genoese and German bankers."
188,"Although there was an enormous expansion of silver production in Peru and Mexico, it did not remain in the Indies or even in Spain itself, but rather much of it went to European merchant houses."
189,"Under Philip's rule, learned men, known as arbitristas began writing analyses of this paradox of Spain's impoverishment."
190,"The death of Suleiman the Magnificent the following year and his succession by his less capable son Selim the Sot emboldened Philip, who resolved to carry the war to the sultan himself."
192,The battle ended the threat of Ottoman naval hegemony in the Mediterranean.
193,The victory was aided by the participation of various military leaders and contingents from parts of Italy under Philip's rule.
195,"They reconquered Tunis in 1574, and they helped to restore an ally, Abu Marwan Abd al-Malik I Saadi, to the throne of Morocco, in 1576."
196,"The death of the Persian shah, Tahmasp I, was an opportunity for the Ottoman sultan to intervene in that country, so he agreed to a truce in the Mediterranean with Philip II in 1580."
197,"Larache and La Mamora, on the Moroccan Atlantic coast, and the island of Alhucemas, in the Mediterranean, were taken, but during the second half of the 17th century, Larache and La Mamora were also lost."
200,"The Peace of Cateau-Cambrésis, signed in 1559, permanently recognized Spanish claims in Italy."
201,"France was stricken for the next thirty years by chronic civil war and unrest and, during this period, removed it from effectively competing with Spain and the Habsburg family in European power games."
202,"Freed from effective French opposition, Spain attained the apogee of its might and territorial reach in the period 1559–1643."
205,These battles are generally considered to signal the start of the Eighty Years' War that ended with the independence of the United Provinces in 1648.
206,"The Spanish, who derived a great deal of wealth from the Netherlands and particularly from the vital port of Antwerp, were committed to restoring order and maintaining their hold on the provinces."
207,"According to Luc-Normand Tellier, ""It is estimated that the port of Antwerp was earning the Spanish crown seven times more revenues than the Americas."
208,The war dragged in the English and the French at times and expanded into the Rhineland with the Cologne War.
211,"Groningen, Breda, Campen, Dunkirk, Antwerp, and Brussels, among others, were put to siege."
212,Farnese eventually secured the Southern provinces for Spain.
215,The Queen of England began to aid the Northern provinces and sent troops there in 1585.
216,English forces under the Earl of Leicester and then Lord Willoughby faced the Spanish in the Netherlands under Farnese in a series of largely indecisive actions that tied down significant numbers of Spanish troops and bought time for the Dutch to reorganize their defenses.
219,The English fleet was at Plymouth and followed the Armada up the Channel.
220,"The first encounter was off Plymouth, 21 July, the second off Portland Bill, 23 July, the third off the Isle of Wight, 24 July."
221,"The fighting culminated in the Battle of Gravelines, off the coast of Flanders."
222,"After eight hours of intense fighting, the English ran low on ammunition and pulled back."
223,"Since the Spanish were trained to board enemy ships and fight hand-to-hand, their cannons were not designed to be fired repeatedly."
224,"While the Spanish fleet had sailed with 2,431 cannons, many were intended for a ground assault after landing and were useless for naval battles."
225,"Through a week of fighting the Spanish had expended upwards of 125,000 cannonballs, but no English ship was seriously damaged."
226,"However, typhus spread fast aboard the English vessels; large numbers of English sailors died of disease or hunger, and, of the few who did survive, some died even after landing at Margate."
227,"As the Channel was blocked off, the Spanish commander Medina Sidonia decided to circle around Scotland and Ireland and retreat back to Spain."
228,"By the time the fleet arrived in Ireland, many soldiers were dying of thirst and hunger, as they had run out of supplies."
229,"Many of the surviving ships were caught in fierce storms off the west coast of Ireland, and dozens of Spanish ships were wrecked and thousands drowned or were robbed and butchered by Irish locals or English soldiers when they reached the shore."
230,"Only the Spanish nobles were spared, kept prisoner for ransom."
231,"The defeat of the Armada saved Protestant England from a Catholic reconquest, and the situation in the Netherlands became increasingly difficult to manage."
232,"Maurice of Nassau, William's son, recaptured Deventer, Groningen, Nijmegen and Zutphen."
233,"The Spanish were on the defensive, mainly because they had wasted too much resources on the attempted invasion of England and on expeditions in northern France."
234,"In 1595, King Henry IV of France declared war on Spain, further reducing Spain's ability to launch offensive warfare on the United Provinces."
235,"Faced with wars against France, England and the United Provinces, each led by capable leaders, the bankrupted Spanish empire found itself competing against strong adversaries."
236,Continuing piracy against its shipping in the Atlantic and costly colonial enterprises forced Spain to renegotiate its debts in 1596.
238,"The crown attempted to reduce its exposure to the conflicts, first signing the Treaty of Vervins with France in 1598, restoring many of the stipulations of the previous Peace of Cateau-Cambrésis."
239,Philip ceded the Spanish Netherlands to his daughter Isabella.
240,"Although the Council of the Indies was tasked with oversight there, it acted without advice of high officials with direct colonial experience."
241,Another serious problem was that the crown did not know what Spanish laws were in force there.
242,"To remedy the situation, Philip appointed Juan de Ovando, who was named President of the council, to give advice."
243,"Ovando appointed a ""chronicler and cosmographer of the Indies,"" Juan López de Velasco, to gather information about the crown's holdings, which resulted in the Relaciones geográficas in the 1580s."
244,"The crown sought greater control over encomenderos, who had attempted to establish themselves as a local aristocracy; strengthened the power of the ecclesiastical hierarchy; shored up religious orthodoxy by the establishment of the Inquisition in Lima and Mexico City (1571); and increased revenues from silver mines in Peru and in Mexico, discovered in the 1540s."
245,"In Peru, after decades of political unrest, with ineffective viceroys and encomenderos wielding undue power, weak royal institutions, a renegade Inca state existing in Vilcabamba, and waning revenue from the silver mine of Potosí, Toledo's appointment was a major step forward for royal control."
246,"He built on reforms attempted under earlier viceroys, but he is often credited with a major transformation in crown rule in Peru."
247,"Toledo formalized the labor draft of Andean commoners, the mita, to guarantee a labor supply for both the silver mine at Potosí and the mercury mine at Huancavelica."
248,"He established administrative districts of corregimiento, and resettled native Andeans in reducciones to better rule them."
249,"Under Toledo, the last stronghold of the Inca state was destroyed and the last Inca emperor, Tupac Amaru I, was executed."
250,Silver from Potosí flowed to coffers in Spain and paid for Spain's wars in Europe.
251,"In Mexico, Viceroy Enríquez organized the defense of the northern frontier against nomadic and bellicose indigenous groups, who attacked the transport lines of silver from the northern mines."
252,"In the religious sphere, the crown sought to bring the power of the religious orders under control with the Ordenanza del Patronazgo, ordering friars to give up their Indian parishes and turn them over to the diocesan clergy, who were more closely controlled by the crown."
253,The crown expanded its global claims and defended existing ones in the Indies.
254,Transpacific explorations had resulted in Spain claiming the Philippines and the establishment of Spanish settlements and trade with Mexico.
255,"The viceroyalty of Mexico was given jurisdiction over the Philippines, which became the entrepôt for Asian trade."
256,"Philip's succession to the crown of Portugal in 1580 complicated the situation on the ground in the Indies between Spanish and Portuguese settlers, although Brazil and Spanish America were administered through separate councils in Spain."
257,"Spain dealt with English encroachment on Spain's maritime control in the Indies, particularly by Sir Francis Drake and his cousin John Hawkins."
261,Spain regained control in the Isthmus of Panama by relocating the main port there from Nombre de Dios to Portobelo.
262,"In 1564, Miguel López de Legazpi was commissioned by the viceroy of New Spain (Mexico), Don Luís de Velasco, to lead an expedition in the Pacific Ocean to find the Spice Islands, where earlier explorers Ferdinand Magellan and Ruy López de Villalobos had landed in 1521 and 1543, respectively."
263,The westward sailing to reach the sources of spices continued to be a necessity with the Ottomans still controlled major choke points in central Asia.
264,It was unclear how the agreement between Spain and Portugal dividing the Atlantic world affected finds on the other side of the Pacific.
