,0
143,Scientists then formed hypotheses to explain the results of these experiments.
144,The hypothesis was then tested using the principle of falsifiability to prove or disprove its accuracy.
145,"Drawing on advances made in astronomy by Copernicus, Brahe, and Kepler, Newton derived the universal law of gravitation and laws of motion."
146,"These laws applied both on earth and in outer space, uniting two spheres of the physical world previously thought to function independently of each other, according to separate physical rules."
147,"Newton, for example, showed that the tides were caused by the gravitational pull of the moon."
148,Another of Newton's advances was to make mathematics a powerful explanatory tool for natural phenomena.
149,"Faraday proposed that forces in nature operated in ""fields"" that filled space."
150,"The idea of fields contrasted with the Newtonian construct of gravitation as simply ""action at a distance"", or the attraction of objects with nothing in the space between them to intervene."
151,James Clerk Maxwell in the 19th century unified these discoveries in a coherent theory of electrodynamics.
152,"Antoine Lavoisier, a French chemist, refuted the phlogiston theory, which posited that things burned by releasing ""phlogiston"" into the air."
153,"Joseph Priestley had discovered oxygen in the 18th century, but Lavoisier discovered that combustion was the result of oxidation."
154,He also constructed a table of 33 elements and invented modern chemical nomenclature.
155,"Formal biological science remained in its infancy in the 18th century, when the focus lay upon the classification and categorization of natural life."
156,"This growth in natural history was led by Carl Linnaeus, whose 1735 taxonomy of the natural world is still in use."
157,Linnaeus in the 1750s introduced scientific names for all his species.
158,"In so doing, it gradually acquired the more modern name of natural science."
159,The term scientist was coined by William Whewell in an 1834 review of Mary Somerville's On the Connexion of the Sciences.
160,But the word did not enter general use until nearly the end of the same century.
