,0
93,"David Wilkinson has proposed that economic and military-diplomatic integration of the Mesopotamian and Egyptian civilizations resulted in the creation of what he calls the ""Central Civilization"" around 1500 BCE."
94,"Central Civilization later expanded to include the entire Middle East and Europe, and then expanded to a global scale with European colonization, integrating the Americas, Australia, China and Japan by the nineteenth century."
95,"According to Wilkinson, civilizations can be culturally heterogeneous, like the Central Civilization, or homogeneous, like the Japanese civilization."
96,"What Huntington calls the ""clash of civilizations"" might be characterized by Wilkinson as a clash of cultural spheres within a single global civilization."
97,Others point to the Crusades as the first step in globalization.
98,"The more conventional viewpoint is that networks of societies have expanded and shrunk since ancient times, and that the current globalized economy and culture is a product of recent European colonialism."
99,"In the European Age of Discovery, emerging Modernity was put into stark contrast with the Neolithic and Mesolithic  stage of the cultures of many of the peoples they encountered."
100,"The term ""civilization"" as it is now most commonly understood, a complex state with centralization,  social stratification and specialization of labour, corresponds to early empires that arise in the Fertile Crescent in the Early Bronze Age, around roughly 3000 BC."
101,"Gordon Childe defined the emergence of civilization as the result of two successive revolutions: the Neolithic Revolution, triggering the development of settled communities, and the Urban Revolution."
102,"In major semi-arid river valleys, annual flooding renewed soil fertility every year, with the result that population densities could rise significantly."
103,"Mesopotamia is the site of the earliest developments of the Neolithic Revolution from around 10,000 BCE, with civilizations developing from 6,500 years ago."
104,"This area has been identified as having ""inspired some of the most important developments in human history including the invention of the wheel, the planting of the first cereal crops and the development of the cursive script."""
105,"This climate change shifted the cost-benefit ratio of endemic violence between communities, which saw the abandonment of unwalled village communities and the appearance of walled cities, associated with the first civilizations."
106,"This ""urban revolution"" marked the beginning of the accumulation of transferable surpluses, which helped economies and cities develop."
107,A parallel development took place independently in the Pre-Columbian Americas.
108,"Urbanization in the Norte Chico civilization in coastal Peru emerged about 3200 BCE; the oldest known Mayan city, located in Guatemala, dates to about 750 BCE."
109,"and Teotihuacan in Mexico was one of the largest cities in the world in 350 CE with a population of about 125,000."
110,This view has recently been championed by Christopher Chase-Dunn and other world systems theorists.
111,"Some focus on historical examples, and others on general theory."
112,"Ibn Khaldūn's Muqaddimah influenced theories of the analysis, growth and decline of the Islamic civilization."
113,He suggested repeated invasions from nomadic peoples limited development and led to social collapse.
114,Edward Gibbon's work The Decline and Fall of the Roman Empire was a well-known and detailed analysis of the fall of Roman civilization.
116,"For Gibbon, ""The decline of Rome was the natural and inevitable effect of immoderate greatness."
117,"Prosperity ripened the principle of decay; the cause of the destruction multiplied with the extent of conquest; and, as soon as time or accident had removed the artificial supports, the stupendous fabric yielded to the pressure of its own weight."
118,"The story of the ruin is simple and obvious; and instead of inquiring why the Roman Empire was destroyed, we should rather be surprised that it has subsisted for so long""."
120,"Oswald Spengler, in his Decline of the West rejected Petrarch's chronological division, and suggested that there had been only eight ""mature civilizations""."
121,"Growing cultures, he argued, tend to develop into imperialistic civilizations, which expand and ultimately collapse, with democratic forms of government ushering in plutocracy and ultimately imperialism."
122,"The cause of the fall of a civilization occurred when a cultural elite became a parasitic elite, leading to the rise of internal and external proletariats."
123,"Joseph Tainter in The Collapse of Complex Societies suggested that there were diminishing returns to complexity, due to which, as states achieved a maximum permissible complexity, they would decline when further increases actually produced a negative return."
125,"Jared Diamond in his 2005 book Collapse: How Societies Choose to Fail or Succeed suggests five major reasons for the collapse of 41 studied cultures: environmental damage, such as deforestation and soil erosion; climate change; dependence upon long-distance trade for needed resources; increasing levels of internal and external violence, such as war or invasion; and societal responses to internal and environmental problems."
127,"in their Introduction to Social Macrodynamics, Secular Cycles, and Millennial Trends suggest a number of mathematical models describing collapse of agrarian civilizations."
128,"For example, the basic logic of Turchin's ""fiscal-demographic"" model can be outlined as follows: during the initial phase of a sociodemographic cycle we observe relatively high levels of per capita production and consumption, which leads not only to relatively high population growth rates, but also to relatively high rates of surplus production."
129,"As a result, during this phase the population can afford to pay taxes without great problems, the taxes are quite easily collectible, and the population growth is accompanied by the growth of state revenues."
130,"During the intermediate phase, the increasing overpopulation leads to the decrease of per capita production and consumption levels, it becomes more and more difficult to collect taxes, and state revenues stop growing, whereas the state expenditures grow due to the growth of the population controlled by the state."
131,"As a result, during this phase the state starts experiencing considerable fiscal problems."
132,"During the final pre-collapse phases the overpopulation leads to further decrease of per capita production, the surplus production further decreases, state revenues shrink, but the state needs more and more resources to control the growing (though with lower and lower rates) population."
133,"Eventually this leads to famines, epidemics, state breakdown, and demographic and civilization collapse (Peter Turchin."
138,"Peter Heather argues in his book The Fall of the Roman Empire: a New History of Rome and the Barbarians that this civilization did not end for moral or economic reasons, but because centuries of contact with barbarians across the frontier generated its own nemesis by making them a more sophisticated and dangerous adversary."
139,"The fact that Rome needed to generate ever greater revenues to equip and re-equip armies that were for the first time repeatedly defeated in the field, led to the dismemberment of the Empire."
140,"Although this argument is specific to Rome, it can also be applied to the Asiatic Empire of the Egyptians, to the Han and Tang dynasties of China, to the Muslim Abbasid Caliphate and others."
141,"Bryan Ward-Perkins, in his book The Fall of Rome and the End of Civilization, argues from mostly archaeological evidence that the collapse of Roman civilization in western Europe had deleterious impacts on the living standards of the population, unlike some historians who downplay this."
142,"The collapse of complex society meant that even basic plumbing for the elite disappeared from the continent for 1,000 years."
143,"Similar impacts have been postulated for the Dark Age after the Late Bronze Age collapse in the Eastern Mediterranean, the collapse of the Maya, on Easter Island and elsewhere."
144,"Arthur Demarest argues in Ancient Maya: The Rise and Fall of a Rainforest Civilization, using a holistic perspective to the most recent evidence from archeology, paleoecology, and epigraphy, that no one explanation is sufficient but that a series of erratic, complex events, including loss of soil fertility, drought and rising levels of internal and external violence led to the disintegration of the courts of Mayan kingdoms, which began a spiral of decline and decay."
145,He argues that the collapse of the Maya has lessons for civilization today.
146,"Thomas Homer-Dixon in The Upside of Down: Catastrophe, Creativity, and the Renewal of Civilization, where he considers that the fall in the energy return on investments."
147,The energy expended to energy yield ratio is central to limiting the survival of civilizations.
148,"The degree of social complexity is associated strongly, he suggests, with the amount of disposable energy environmental, economic and technological systems allow."
149,When this amount decreases civilizations either have to access new energy sources or they will collapse.
150,"Feliks Koneczny in his work ""On the Plurality of Civilizations""  calls his study the science on civilizations."
151,"Civilizations fall not because they must or there exist some cyclical or a ""biological"" life span."
152,There still exist two ancient civilizations – Brahmin-Hindu and Chinese – which are not ready to fall any time soon.
153,"Koneczny claimed that civilizations cannot be mixed into hybrids, an inferior civilization when given equal rights within a highly developed civilization will overcome it."
154,"One of Koneczny's claims in his study on civilizations is that ""a person cannot be civilized in two or more ways"" without falling into what he calls an ""abcivilized state"" (as in abnormal)."
155,"He also stated that when two or more civilizations exist next to one another and as long as they are vital, they will be in an existential combat imposing its own ""method of organizing social life"" upon the other."
156,"Absorbing alien ""method of organizing social life"" that is civilization and giving it equal rights yields a process of decay and decomposition."
157,"According to Huntington, conflicts between civilizations will supplant the conflicts between nation-states and ideologies that characterized the 19th and 20th centuries."
158,"In Identity and Violence Sen questions if people should be divided along the lines of a supposed ""civilization"", defined by religion and culture only."
159,He argues that this ignores the many others identities that make up people and leads to a focus on differences.
160,"Cultural Historian Morris Berman suggests in Dark Ages America: the End of Empire that in the corporate consumerist United States, the very factors that once propelled it to greatness―extreme individualism, territorial and economic expansion, and the pursuit of material wealth―have pushed the United States across a critical threshold where collapse is inevitable."
161,"Politically associated with over-reach, and as a result of the environmental exhaustion and polarization of wealth between rich and poor, he concludes the current system is fast arriving at a situation where continuation of the existing system saddled with huge deficits and a hollowed-out economy is physically, socially, economically and politically impossible."
162,"Although developed in much more depth, Berman's thesis is similar in some ways to that of Urban Planner, Jane Jacobs who argues that the five pillars of United States culture are in serious decay: community and family; higher education; the effective practice of science; taxation and government; and the self-regulation of the learned professions."
163,"This need for civilizations to import ever more resources, he argues, stems from their over-exploitation and diminution of their own local resources."
164,"Therefore, civilizations inherently adopt imperialist and expansionist policies and, to maintain these, highly militarized, hierarchically structured, and coercion-based cultures and lifestyles."
165,"The Kardashev scale classifies civilizations based on their level of technological advancement, specifically measured by the amount of energy a civilization is able to harness."
166,"The scale is only hypothetical, but it puts energy consumption in a cosmic perspective."
167,The Kardashev scale makes provisions for civilizations far more technologically advanced than any currently known to exist.
168,"A recent thought experiment, however, has considered whether it would ""be possible to detect an industrial civilization in the geological record"" given the paucity of geological information about eras before the quaternary."
