,0
23,"It incurred the destruction of virtually all of Korea's major cities, thousands of massacres by both sides, including the mass killing of tens of thousands of suspected communists by the South Korean government, and the torture and starvation of prisoners of war by the North Korean command."
24,North Korea became among the most heavily bombed countries in history.
25,"It has been sometimes referred to in the English-speaking world as ""The Forgotten War"" or ""The Unknown War"" because of the lack of public attention it received both during and after the war, relative to the global scale of World War II, which preceded it, and the subsequent angst of the Vietnam War, which succeeded it."
26,The Provisional Government of the Republic of Korea was founded in 1919 in Nationalist China.
27,"It failed to achieve international recognition, failed to unite nationalist groups, and had a fractious relationship with its US-based founding president, Syngman Rhee."
28,"The Nationalist-backed Koreans, led by Yi Pom-Sok, fought in the Burma Campaign (December 1941 – August 1945)."
29,"Germany officially surrendered on 8 May 1945, and the USSR declared war on Japan on 8 August 1945, three months later."
30,This was three days after the atomic bombing of Hiroshima.
31,This was incorporated into the US General Order No.
32,1 which responded to the Japanese surrender on 15 August.
33,"He noted that he was ""faced with the scarcity of US forces immediately available, and time and space factors, which would make it difficult to reach very far north, before Soviet troops could enter the area""."
34,"As Rusk's comments indicate, the US doubted whether the Soviet government would agree to this."
35,"Appointed as military governor, Hodge directly controlled South Korea as head of the United States Army Military Government in Korea (USAMGIK 1945–48)."
36,"He attempted to establish control by restoring Japanese colonial administrators to power, but in the face of Korean protests quickly reversed this decision."
37,Hodge did keep in governmental positions a large number of Koreans who had directly served and collaborated with the Japanese colonial government.
38,"This presence was particularly pronounced in the Korean National Police Force, who would later suppress widespread rebellions to the ROK."
39,The USAMGIK refused to recognize the provisional government of the short-lived People's Republic of Korea (PRK) due to its suspected Communist sympathies.
40,"In December 1945, Korea was administered by a US-Soviet Union Joint Commission, as agreed at the Moscow Conference, with the aim of granting independence after a five-year trusteeship."
41,The idea was not popular among Koreans and riots broke out.
42,"To contain them, the USAMGIK banned strikes on 8 December 1945 and outlawed the PRK Revolutionary Government and the PRK People's Committees on 12 December 1945."
43,"Following further large-scale civilian unrest, the USAMGIK declared martial law."
44,"Citing the inability of the Joint Commission to make progress, the US government decided to hold an election under United Nations auspices with the aim of creating an independent Korea."
45,"The Soviet authorities and the Korean Communists refused to co-operate on the grounds it would not be fair, and many South Korean politicians boycotted it."
46,A general election was held in the South on 10 May 1948.
47,This election is generally considered to have been manipulated by the Rhee regime.
48,The Republic of Korea (South Korea) was established on 15 August 1948.
49,"While the Communists were struggling for supremacy in Manchuria, they were supported by the North Korean government with matériel and manpower."
50,"According to Chinese sources, the North Koreans donated 2,000 railway cars worth of supplies while thousands of Koreans served in the Chinese PLA during the war."
51,"As a token of gratitude, between 50,000 and 70,000 Korean veterans that served in the PLA were sent back along with their weapons, and they later played a significant role in the initial invasion of South Korea."
52,"Basing this judgment on China's century of humiliation beginning in the mid-19th century, US support for the Nationalists during the Chinese Civil War, and the ideological struggles between revolutionaries and reactionaries, the PRC Chinese leadership believed that China would become a critical battleground in the US' crusade against Communism."
53,"As a countermeasure and to elevate China's standing among the worldwide Communist movements, the PRC leadership adopted a foreign policy that actively promoted Communist revolutions throughout territories on China's periphery."
54,"This was exacerbated by the ongoing undeclared border war between the Koreas, which saw division level engagements and thousands of deaths on both sides."
55,"The ROK in this time was almost entirely trained and focused in counterinsurgency, rather than conventional warfare."
56,"They were equipped and advised by a force of a few hundred American officers, who were largely successful in helping the ROKA to subdue guerrillas and hold its own against North Korean military (Korean People's Army, KPA) forces along the 38th parallel."
57,"Beginning in April 1948 on the isolated island of Jeju, the campaign saw mass arrests and repression by the South Korean government in the fight against the South Korean Labor Party, resulting in a total of 30,000 violent deaths, among them 14,373 civilians (of whom ~2,000 were killed by rebels and ~12,000 by ROK security forces)."
58,"The Yeosu–Suncheon rebellion overlapped with it, as several thousand army defectors waving red flags massacred right-leaning families."
59,"This resulted in another brutal suppression by the government and between 2,976 and 3,392 deaths."
61,"Insurgency reignited in the spring of 1949, when attacks by guerrillas in the mountainous regions (buttressed by army defectors and North Korean agents) increased."
62,Insurgent activity peaked in late 1949 as the ROKA engaged so-called People's Guerrilla Units.
63,"Organized and armed by the North Korean government, and backed up by 2,400 KPA commandos who had infiltrated through the border, these guerrillas launched a large offensive in September aimed at undermining the South Korean government and preparing the country for the KPA's arrival in force."
64,This offensive failed.
65,"Serious border clashes between South and North continued on 4 August 1949, when thousands of North Korean troops attacked South Korean troops occupying territory north of the 38th Parallel."
66,"The 2nd and 18th ROK Infantry Regiments repulsed initial attacks in Kuksa-bong (above the 38th Parallel) and Ch'ungmu, and at the end of the clashes ROK troops were ""completely routed""."
67,"North Korea responded by sending more troops to link up with existing insurgents and build more partisan cadres; the number of North Korean infiltrators had reached 3,000 men in 12 units by the start of 1950, but all of these units were destroyed or scattered by the ROKA."
70,This operation crippled the insurgency.
71,"Soon after, the North Koreans made two final attempts to keep the uprising active, sending two battalion-sized units of infiltrators under the commands of Kim Sang-ho and Kim Moo-hyon."
72,The first battalion was annihilated to a man over the course of several engagements by the ROKA 8th Division.
73,"The second battalion was annihilated by a two-battalion hammer-and-anvil maneuver by units of the ROKA 6th Division, resulting in a loss toll of 584 KPA guerrillas (480 killed, 104 captured) and 69 ROKA troops killed, plus 184 wounded."
74,"By spring of 1950, guerrilla activity had mostly subsided; the border, too, was calm."
75,"However, Kim Il-sung believed that widespread uprisings had weakened the South Korean military and that a North Korean invasion would be welcomed by much of the South Korean population."
76,"PLA forces were still embroiled in the Chinese Civil War, while US forces remained stationed in South Korea."
77,"By spring 1950, he believed that the strategic situation had changed: PLA forces under Mao Zedong had secured final victory in China, US forces had withdrawn from Korea, and the Soviets had detonated their first nuclear bomb, breaking the US atomic monopoly."
78,"As the US had not directly intervened to stop the communist victory in China, Stalin calculated that they would be even less willing to fight in Korea, which had much less strategic significance."
79,"The Soviets had also cracked the codes used by the US to communicate with their embassy in Moscow, and reading these dispatches convinced Stalin that Korea did not have the importance to the US that would warrant a nuclear confrontation."
80,"For Kim, this was the fulfillment of his goal to unite Korea after its division by foreign powers."
81,"Stalin made it clear that Soviet forces would not openly engage in combat, to avoid a direct war with the US."
83,Mao was concerned the US would intervene but agreed to support the North Korean invasion.
84,China desperately needed the economic and military aid promised by the Soviets.
85,"However, Mao sent more ethnic Korean PLA veterans to Korea and promised to move an army closer to the Korean border."
86,These generals completed the plans for the attack by May.
87,The original plans called for a skirmish to be initiated in the Ongjin Peninsula on the west coast of Korea.
88,The North Koreans would then launch a counterattack that would capture Seoul and encircle and destroy the ROK.
89,"On 11 June, the North sent three diplomats to the South as a peace overture that Rhee rejected outright."
90,"On 21 June, Kim Il-Sung revised his war plan to involve a general attack across the 38th Parallel, rather than a limited operation in the Ongjin Peninsula."
91,Kim was concerned that South Korean agents had learned about the plans and that South Korean forces were strengthening their defenses.
92,The ROK was being trained by the US Korean Military Advisory Group (KMAG).
93,"On the eve of war, KMAG commander General William Lynn Roberts voiced utmost confidence in the ROK and boasted that any North Korean invasion would merely provide ""target practice""."
94,"The Central Intelligence Agency noted the southward movement by the KPA, but assessed this as a ""defensive measure"" and concluded an invasion was ""unlikely""."
95,"On 23 June, UN observers inspected the border and did not detect that war was imminent."
96,"After the Communist victory in the Chinese Civil War, ethnic Korean units in the PLA were sent to North Korea."
97,"Chinese involvement was extensive from the beginning, building on previous collaboration between the Chinese and Korean communists during the Chinese Civil War."
98,"In the fall of 1949, two PLA divisions composed mainly of Korean-Chinese troops (the 164th and 166th) entered North Korea, followed by smaller units throughout the rest of 1949; these troops brought with them not only their experience and training, but their weapons and other equipment, changing little but their uniforms."
99,"The reinforcement of the KPA with PLA veterans continued into 1950, with the 156th division and several other units of the former Fourth Field Army arriving (also with their equipment) in February; the PLA 156th Division was reorganized as the KPA 7th Division."
100,"By mid-1950, between 50,000 and 70,000 former PLA troops had entered North Korea, forming a significant part of the KPA's strength on the eve of the war's beginning."
101,"Several generals, such as Lee Kwon-mu, were PLA veterans born to ethnic Koreans in China."
102,"The combat veterans and equipment from China, the tanks, artillery and aircraft supplied by the Soviets, and rigorous training increased North Korea's military superiority over the South, armed by the US military with mostly small arms, but no heavy weaponry such as tanks."
103,"While older histories of the conflict often referred to these ethnic Korean PLA veterans as being sent from northern Korea to fight in the Chinese Civil War before being sent back, recent Chinese archival sources studied by Kim Donggill indicate that this was not the case."
104,"Their forces included 274 T-34-85 tanks, 200 artillery pieces, 110 attack bombers, and some 150 Yak fighter planes, and 35 reconnaissance aircraft."
105,"In addition to the invasion force, the North had 114 fighters, 78 bombers, 105 T-34-85 tanks, and some 30,000 soldiers stationed in reserve in North Korea."
106,"Although each navy consisted of only several small warships, the North and South Korean navies fought in the war as sea-borne artillery for their armies."
107,"In contrast, the South Korean population was estimated at 20 million and its army was unprepared and ill-equipped."
108,"As of 25 June 1950 the ROK had 98,000 soldiers (65,000 combat, 33,000 support), no tanks (they had been requested from the US military, but requests were denied), and a 22-plane air force comprising 12 liaison-type and 10 AT-6 advanced-trainer airplanes."
109,"Large US garrisons and air forces were in Japan, but only 200–300 US troops were in Korea."
110,"The KPA justified its assault with the claim that ROK troops attacked first and that the KPA were aiming to arrest and execute the ""bandit traitor Syngman Rhee""."
111,Fighting began on the strategic Ongjin Peninsula in the west.
112,The KPA had a combined arms force including tanks supported by heavy artillery.
115,"The bridge was detonated while 4,000 refugees were crossing it and hundreds were killed."
116,Destroying the bridge also trapped many ROK units north of the Han River.
117,"In spite of such desperate measures, Seoul fell that same day."
118,"In early July, when US forces arrived, what was left of the ROK were placed under US operational command of the United Nations Command."
119,Korea was not included in the strategic Asian Defense Perimeter outlined by United States Secretary of State Dean Acheson.
120,"Truman himself was at his home in Independence, Missouri."
121,Military strategists were more concerned with the security of Europe against the Soviet Union than East Asia.
122,"At the same time, the administration was worried that a war in Korea could quickly widen into another world war should the Chinese or Soviets decide to get involved."
123,"While there was initial hesitance by some in the US government to get involved in the war, considerations about Japan played a part in the ultimate decision to engage on behalf of South Korea."
124,"Especially after the fall of China to the Communists, US experts on East Asia saw Japan as the critical counterweight to the Soviet Union and China in the region."
125,"While there was no US policy dealing with South Korea directly as a national interest, its proximity to Japan increased the importance of South Korea."
126,"""Another major consideration was the possible Soviet reaction in the event that the US intervened."
127,The Truman administration was fearful that a war in Korea was a diversionary assault that would escalate to a general war in Europe once the United States committed in Korea.
129,"Yugoslavia—a possible Soviet target because of the Tito-Stalin Split—was vital to the defense of Italy and Greece, and the country was first on the list of the National Security Council's post-North Korea invasion list of ""chief danger spots""."
130,"Truman believed if aggression went unchecked, a chain reaction would be initiated that would marginalize the UN and encourage Communist aggression elsewhere."
131,"The UN Security Council approved the use of force to help the South Koreans, and the US immediately began using what air and naval forces that were in the area to that end."
132,The decision to commit ground troops became viable when a communiqué was received on 27 June indicating the Soviet Union would not move against US forces in Korea.
133,The Truman administration now believed it could intervene in Korea without undermining its commitments elsewhere.
134,"The Soviet Union, a veto-wielding power, had boycotted the Council meetings since January 1950, protesting that the Taiwanese Republic of China and not the mainland People's Republic of China held a permanent seat in the UN Security Council."
135,"After debating the matter, the Security Council, on 27 June 1950, published Resolution 83 recommending member states provide military assistance to the Republic of Korea."
136,On 27 June President Truman ordered US air and sea forces to help South Korea.
137,"The ROK intelligence upon which Resolution 83 was based came from US Intelligence; North Korea was not invited as a sitting temporary member of the UN, which violated UN Charter Article 32; and the fighting was beyond the UN Charter's scope, because the initial north–south border fighting was classed as a civil war."
138,"Truman and Acheson discussed a US invasion response and agreed that the US was obligated to act, paralleling the North Korean invasion with Adolf Hitler's aggressions in the 1930s, with the conclusion being that the mistake of appeasement must not be repeated."
139,"Several US industries were mobilized to supply materials, labor, capital, production facilities, and other services necessary to support the military objectives of the Korean War."
141,"I felt certain that if South Korea was allowed to fall, Communist leaders would be emboldened to override nations closer to our own shores."
142,"If the Communists were permitted to force their way into the Republic of Korea without opposition from the free world, no small nation would have the courage to resist threat and aggression by stronger Communist neighbors."
143,"The President disagreed with advisers who recommended unilateral US bombing of the North Korean forces, and ordered the US Seventh Fleet to protect the Republic of China (Taiwan), whose government asked to fight in Korea."
144,"The United States denied Taiwan's request for combat, lest it provoke a PRC retaliation."
145,"Because the United States had sent the Seventh Fleet to ""neutralize"" the Taiwan Strait, Chinese premier Zhou Enlai criticized both the UN and US initiatives as ""armed aggression on Chinese territory""."
146,"On 5 July 1950, Task Force Smith attacked the KPA at Osan but without weapons capable of destroying the KPA tanks."
147,"The KPA defeated the US soldiers; the result was 180 American dead, wounded, or taken prisoner."
148,"The impact of the Truman administration's defense budget cutbacks were now keenly felt, as US troops fought a series of costly rearguard actions."
149,"Facing a veteran and well led KPA force, and lacking sufficient anti-tank weapons, artillery or armor, the Americans retreated and the KPA advanced down the Korean Peninsula."
150,"During their advance, the KPA purged South Korea's intelligentsia by killing civil servants and intellectuals."
151,"On 20 August, General MacArthur warned North Korean leader Kim Il-sung that he would be held responsible for the KPA's atrocities."
152,"By September, UN forces were hemmed into a small corner of southeast Korea, near Pusan."
153,"This 140 miles (230 km) perimeter enclosed about 10% of Korea, in a line partially defined by the Nakdong River."
154,"Although Kim's early successes led him to predict he would end the war by the end of August, Chinese leaders were more pessimistic."
155,"To counter a possible US deployment, Zhou Enlai secured a Soviet commitment to have the Soviet Union support Chinese forces with air cover, and deployed 260,000 soldiers along the Korean border, under the command of Gao Gang."
156,"Zhou commanded Chai Chengwen to conduct a topographical survey of Korea, and directed Lei Yingfu, Zhou's military advisor in Korea, to analyze the military situation in Korea."
157,Lei concluded that MacArthur would most likely attempt a landing at Incheon.
158,"The United States Air Force (USAF) interrupted KPA logistics with 40 daily ground support sorties that destroyed 32 bridges, halting most daytime road and rail traffic."
159,KPA forces were forced to hide in tunnels by day and move only at night.
160,"To deny matériel to the KPA, the USAF destroyed logistics depots, petroleum refineries, and harbors, while the US Navy air forces attacked transport hubs."
161,"Consequently, the over-extended KPA could not be supplied throughout the south."
163,"Tank battalions deployed to Korea directly from the US mainland from the port of San Francisco to the port of Pusan, the largest Korean port."
164,"By late August, the Pusan Perimeter had some 500 medium tanks battle-ready."
165,"In early September 1950, UN forces outnumbered the KPA 180,000 to 100,000 soldiers."
166,"To relieve the Pusan Perimeter, General MacArthur recommended an amphibious landing at Incheon, near Seoul and well over 160 km (100 mi) behind the KPA lines."
167,"When authorized, he activated a combined US Army and Marine Corps, and ROK force."
168,"US X Corps, led by Major General Edward Almond, consisted of 40,000 men of the 1st Marine Division, the 7th Infantry Division and around 8,600 ROK soldiers."
169,"By 15 September, the amphibious assault force faced few KPA defenders at Incheon: military intelligence, psychological warfare, guerrilla reconnaissance, and protracted bombardment facilitated a relatively light battle."
170,"However, the bombardment destroyed most of the city of Incheon."
172,Chinese commanders were not briefed on North Korean troop numbers or operational plans.
173,"US air raids caused heavy damage to the KPA, destroying most of its tanks and much of its artillery."
174,"KPA troops in the south, instead of effectively withdrawing north, rapidly disintegrated, leaving Pyongyang vulnerable."
175,"During the general retreat only 25,000 to 30,000 KPA soldiers managed to reach the KPA lines."
176,"On 27 September, Stalin convened an emergency session of the Politburo, in which he condemned the incompetence of the KPA command and held Soviet military advisers responsible for the defeat."
177,On 29 September MacArthur restored the government of the Republic of Korea under Syngman Rhee.
178,"On 30 September, US Defense Secretary George Marshall sent an eyes-only message to MacArthur: ""We want you to feel unhampered tactically and strategically to proceed north of the 38th parallel."""
179,"During October, the South Korean police executed people who were suspected to be sympathetic to North Korea, and similar massacres were carried out until early 1951."
181,"On 30 September, Zhou Enlai warned the US that China was prepared to intervene in Korea if the US crossed the 38th Parallel."
182,"Zhou attempted to advise KPA commanders on how to conduct a general withdrawal by using the same tactics that allowed Chinese communist forces to successfully escape Chiang Kai-shek's Encirclement Campaigns in the 1930s, but by some accounts KPA commanders did not use these tactics effectively."
183,MacArthur made a statement demanding the KPA's unconditional surrender.
184,"Six days later, on 7 October, with UN authorization, the UN Command forces followed the ROK forces northwards."
185,"The X Corps landed at Wonsan (in southeastern North Korea) and Riwon (in northeastern North Korea) on 26 October, but these cities had already been captured by ROK forces."
186,The Eighth US Army drove up western Korea and captured Pyongyang on 19 October 1950.
187,The 187th Airborne Regimental Combat Team made their first of two combat jumps during the Korean War on 20 October 1950 at Sunchon and Sukchon.
188,"The mission was to cut the road north going to China, preventing North Korean leaders from escaping from Pyongyang; and to rescue US prisoners of war."
189,"At month's end, UN forces held 135,000 KPA prisoners of war."
190,"As they neared the Sino-Korean border, the UN forces in the west were divided from those in the east by 50–100 miles (80–161 km) of mountainous terrain."
191,"In addition to the 135,000 captured, the KPA had also suffered some 200,000 men killed or wounded for a total of 335,000 casualties since the end of June 1950, and had lost 313 tanks (mostly T-34/85 models)."
192,"A mere 25,000 KPA regulars retreated across the 38th Parallel, as their military had entirely collapsed."
193,"Truman disagreed, and ordered caution at the Sino-Korean border."
194,"One week later, on 7 July, Zhou and Mao chaired a conference discussing military preparations for the Korean Conflict."
195,Another conference took place on 10 July.
196,"Here it was decided that the Thirteenth Army Corps under the Fourth Field Army of the PLA, one of the best trained and equipped units in China, would be immediately transformed into the Northeastern Border Defense Army (NEBDA) to prepare for ""an intervention in the Korean War if necessary""."
197,"The Chinese people cannot but be concerned about a solution of the Korean question""."
198,"Thus, through neutral-country diplomats, China warned that in safeguarding Chinese national security, they would intervene against the UN Command in Korea."
199,"President Truman interpreted the communication as ""a bald attempt to blackmail the UN"", and dismissed it."
200,Mao ordered that his troops should be ready for action by the end of August.
201,"At the same time, Stalin made it clear that Soviet forces themselves would not directly intervene."
202,"In a series of emergency meetings that lasted from 2 to 5 October, Chinese leaders debated whether to send Chinese troops into Korea."
203,"There was considerable resistance among many leaders, including senior military leaders, to confronting the US in Korea."
204,"Mao strongly supported intervention, and Zhou was one of the few Chinese leaders who firmly supported him."
205,"After Lin Biao politely refused Mao's offer to command Chinese forces in Korea (citing his upcoming medical treatment), Mao decided that Peng Dehuai would be the commander of the Chinese forces in Korea after Peng agreed to support Mao's position."
206,Mao then asked Peng to speak in favor of intervention to the rest of the Chinese leaders.
207,"After Peng made the case that if US troops conquered Korea and reached the Yalu they might cross it and invade China, the Politburo agreed to intervene in Korea."
208,"On 4 August 1950, with a planned invasion of Taiwan aborted due to the heavy US naval presence, Mao reported to the Politburo that he would intervene in Korea when the People's Liberation Army's (PLA) Taiwan invasion force was reorganized into the PLA North East Frontier Force."
209,"There they conferred with the top Soviet leadership, which included Joseph Stalin as well as Vyacheslav Molotov, Lavrentiy Beria and Georgy Malenkov."
210,"Stalin initially agreed to send military equipment and ammunition, but warned Zhou that the Soviet Air Force would need two or three months to prepare any operations."
211,"In a subsequent meeting, Stalin told Zhou that he would only provide China with equipment on a credit basis, and that the Soviet Air Force would only operate over Chinese airspace, and only after an undisclosed period of time."
212,Stalin did not agree to send either military equipment or air support until March 1951.
213,"Mao did not find Soviet air support especially useful, as the fighting was going to take place on the south side of the Yalu."
214,"UN aerial reconnaissance had difficulty sighting PVA units in daytime, because their march and bivouac discipline minimized aerial detection."
215,"The PVA marched ""dark-to-dark"" (19:00–03:00), and aerial camouflage (concealing soldiers, pack animals, and equipment) was deployed by 05:30."
216,"Meanwhile, daylight advance parties scouted for the next bivouac site."
217,"During daylight activity or marching, soldiers were to remain motionless if an aircraft appeared, until it flew away; PVA officers were under order to shoot security violators."
218,"Such battlefield discipline allowed a three-division army to march the 460 km (286 mi) from An-tung, Manchuria, to the combat zone in some 19 days."
219,This meeting was much publicized because of the General's discourteous refusal to meet the President on the continental United States.
220,"To President Truman, MacArthur speculated there was little risk of Chinese intervention in Korea, and that the PRC's opportunity for aiding the KPA had lapsed."
221,"He believed the PRC had some 300,000 soldiers in Manchuria, and some 100,000–125,000 soldiers at the Yalu River."
222,"He further concluded that, although half of those forces might cross south, ""if the Chinese tried to get down to Pyongyang, there would be the greatest slaughter"" without air force protection."
223,"After secretly crossing the Yalu River on 19 October, the PVA 13th Army Group launched the First Phase Offensive on 25 October, attacking the advancing UN forces near the Sino-Korean border."
224,This military decision made solely by China changed the attitude of the Soviet Union.
225,"Twelve days after PVA troops entered the war, Stalin allowed the Soviet Air Force to provide air cover, and supported more aid to China."
226,"After inflicting heavy losses on the ROK II Corps at the Battle of Onjong, the first confrontation between Chinese and US military occurred on 1 November 1950."
227,"Deep in North Korea, thousands of soldiers from the PVA 39th Army encircled and attacked the US 8th Cavalry Regiment with three-prong assaults—from the north, northwest, and west—and overran the defensive position flanks in the Battle of Unsan."
228,"The surprise assault resulted in the UN forces retreating back to the Ch'ongch'on River, while the PVA unexpectedly disappeared into mountain hideouts following victory."
229,It is unclear why the Chinese did not press the attack and follow up their victory.
230,"The UN Command, however, were unconvinced that the Chinese had openly intervened because of the sudden PVA withdrawal."
231,"On 24 November, the Home-by-Christmas Offensive was launched with the US Eighth Army advancing in northwest Korea, while US X Corps attacked along the Korean east coast."
232,"But the PVA were waiting in ambush with their Second Phase Offensive, which they executed at two sectors: in the East at the Chosin Reservoir and in the Western sector at Ch'ongch'on River."
233,"On 13 November, Mao appointed Zhou Enlai the overall commander and coordinator of the war effort, with Peng as field commander."
234,"On 25 November on the Korean western front, the PVA 13th Army Group attacked and overran the ROK II Corps at the Battle of the Ch'ongch'on River, and then inflicted heavy losses on the US 2nd Infantry Division on the UN forces' right flank."
235,Believing that they could not hold against the PVA the Eighth Army began to retreat from North Korea crossing the 38th Parallel in mid-December.
236,"UN morale hit rock bottom when Lieutenant General Walton Walker, commander of the US Eighth Army, was killed on 23 December 1950 in an automobile accident."
237,In the east on 27 November the PVA 9th Army Group initiated the Battle of Chosin Reservoir.
238,"Here the UN forces fared comparatively better: like the Eighth Army the surprise attack also forced X Corps to retreat from northeast Korea, but they were in the process able to breakout from the attempted encirclement by the PVA and execute a successful tactical withdrawal."
239,X Corps managed to establish a defensive perimeter at the port city of Hungnam on 11 December and were able to evacuate by 24 December in order to reinforce the badly depleted US Eighth Army to the south.
240,"During the evacuation, about 193 shiploads of UN forces and matériel (approximately 105,000 soldiers, 98,000 civilians, 17,500 vehicles, and 350,000 tons of supplies) were evacuated to Pusan."
241,"The SS Meredith Victory was noted for evacuating 14,000 refugees, the largest rescue operation by a single ship, even though it was designed to hold 12 passengers."
242,"Before escaping, the UN forces razed most of Hungnam city, with particular attention to the port facilities."
243,"On 16 December 1950, President Truman declared a national state of emergency with Presidential Proclamation No."
245,"Later, the Chinese claimed that US bombers had violated PRC national airspace on three separate occasions and attacked Chinese targets before China intervened."
246,"With Lieutenant General Matthew Ridgway assuming the command of the US Eighth Army on 26 December, the PVA and the KPA launched their Third Phase Offensive (also known as the ""Chinese New Year's Offensive"") on New Year's Eve of 1950/51."
247,"Utilizing night attacks in which UN fighting positions were encircled and then assaulted by numerically superior troops who had the element of surprise, the attacks were accompanied by loud trumpets and gongs, which fulfilled the double purpose of facilitating tactical communication and mentally disorienting the enemy."
248,"UN forces initially had no familiarity with this tactic, and as a result some soldiers panicked, abandoning their weapons and retreating to the south."
249,"The offensive overwhelmed UN forces, allowing the PVA and KPA to capture Seoul for the second time on 4 January 1951."
250,"Following this, the CPV party committee issued orders regarding tasks during rest and reorganization on 8 January 1951, outlining Chinese war goals."
251,"The orders read: ""the central issue is for the whole party and army to overcome difficulties … to improve tactics and skills."
252,"When the next campaign starts … we will annihilate all enemies and liberate all Korea."""
253,"In his telegram to Peng on 14 January, Mao stressed the importance of preparing for ""the last battle"" in the spring in order to ""fundamentally resolve the [Korean] issue""."
254,"These setbacks prompted General MacArthur to consider using nuclear weapons against the Chinese or North Korean interiors, with the intention that radioactive fallout zones would interrupt the Chinese supply chains."
255,"The PVA had outrun its logistics capability and thus were unable to press on beyond Seoul as food, ammunition, and matériel were carried nightly, on foot and bicycle, from the border at the Yalu River to the three battle lines."
256,"In late January, upon finding that the PVA had abandoned their battle lines, General Ridgway ordered a reconnaissance-in-force, which became Operation Thunderbolt (25 January 1951)."
257,"During the operation, the division and police conducted the Geochang massacre and Sancheong–Hamyang massacre."
258,"In mid-February, the PVA counterattacked with the Fourth Phase Offensive and achieved initial victory at Hoengseong."
259,But the offensive was soon blunted by US IX Corps at Chipyong-ni in the center.
260,The US 23rd Regimental Combat Team and the French Battalion fought a short but desperate battle that broke the attack's momentum.
261,"The battle is sometimes known as the ""Gettysburg of the Korean War"": 5,600 South Korean, US, and French troops were surrounded on all sides by 25,000 PVA."
262,"UN forces had previously retreated in the face of large PVA/KPA forces instead of getting cut off, but this time they stood and fought, and won."
263,"In the last two weeks of February 1951, Operation Thunderbolt was followed by Operation Killer, carried out by the revitalized Eighth Army."
264,"It was a full-scale, battlefront-length attack staged for maximum exploitation of firepower to kill as many KPA and PVA troops as possible."
265,"Operation Killer concluded with US I Corps re-occupying the territory south of the Han River, and IX Corps capturing Hoengseong."
266,"On 7 March 1951, the Eighth Army attacked with Operation Ripper, expelling the PVA and the KPA from Seoul on 14 March 1951."
267,"Apparently impressed by the Chinese war effort, Stalin agreed to supply two air force divisions, three anti-aircraft divisions, and six thousand trucks."
268,PVA troops in Korea continued to suffer severe logistical problems throughout the war.
269,"In late April Peng Dehuai sent his deputy, Hong Xuezhi, to brief Zhou Enlai in Beijing."
270,"What Chinese soldiers feared, Hong said, was not the enemy, but having no food, bullets, or trucks to transport them to the rear when they were wounded."
271,"Zhou attempted to respond to the PVA's logistical concerns by increasing Chinese production and improving supply methods, but these efforts were never sufficient."
272,"At the same time, large-scale air defense training programs were carried out, and the People's Liberation Army Air Force (PLAAF) began participating in the war from September 1951 onward."
273,"The Fourth Phase Offensive had catastrophically failed, in contrast to the success of the Second Phase Offensive and limited gains of the Third Phase Offensive."
274,There were several reasons for the dismissal.
275,"MacArthur had crossed the 38th Parallel in the mistaken belief that the Chinese would not enter the war, leading to major allied losses."
276,"He believed that whether to use nuclear weapons should be his decision, not the President's."
277,MacArthur threatened to destroy China unless it surrendered.
