,0
93,"Typically empirical research produces observations that need to be explained; then theoretical research tries to explain them, and in so doing generates empirically testable hypotheses; these hypotheses are then tested empirically, giving more observations that may need further explanation; and so on."
95,A simple example of a non-empirical task is the prototyping of a new drug using a differentiated application of existing knowledge; another is the development of a business process in the form of a flow chart and texts where all the ingredients are from established knowledge.
96,Much of cosmological research is theoretical in nature.
97,"Mathematics research does not rely on externally available data; rather, it seeks to prove theorems about mathematical objects."
98,"Historically, the revelation of scandals such as Nazi human experimentation and the Tuskegee syphilis experiment led to the realisation that clear measures are needed for the ethical governance of research to ensure that people, animals and environments are not unduly harmed in research."
99,The management of research ethics is inconsistent across countries and there is no universally accepted approach to how it should be addressed.
100,Informed consent is a key concept in research ethics.
101,"When making ethical decisions, we may be guided by different things and philosophers commonly distinguish between approaches like deontology, consequentialism, virtue ethics and value (ethics)."
102,"Regardless of approach, the application of ethical theory to specific controversial topics is known as applied ethics and research ethics can be viewed as a form of applied ethics because ethical theory is applied in real-world research scenarios."
103,Ethical issues may arise in the design and implementation of research involving human experimentation or animal experimentation.
104,"There may also be consequences for the environment, for society or for future generations that need to be considered."
107,"Also known as ""research on research"", it aims to reduce waste and increase the quality of research in all fields."
108,"Meta-research concerns itself with the detection of bias, methodological flaws, and other errors and inefficiencies."
109,Among the finding of meta-research is a low rates of reproducibility across a large number of fields.
110,"This widespread difficulty in reproducing research has been termed the ""replication crisis."""
111,Researchers are overwhelmingly taught Western methods of data collection and study.
112,The increasing participation of indigenous peoples as researchers has brought increased attention to the scientific lacuna in culturally-sensitive methods of data collection.
113,Western methods of data collection may not be the most accurate or relevant for research on non-Western societies.
114,"For example, ""Hua Oranga"" was created as a criterion for psychological evaluation in Māori populations, and is based on dimensions of mental health important to the Māori people – ""taha wairua (the spiritual dimension), taha hinengaro (the mental dimension), taha tinana (the physical dimension), and taha whanau (the family dimension)""."
115,Periphery scholars face the challenges of exclusion and linguicism in research and academic publication.
116,"As the great majority of mainstream academic journals are written in English, multilingual periphery scholars often must translate their work to be accepted to elite Western-dominated journals."
117,"Since 2000, Latin American countries have become more popular in single-country studies."
118,"In contrast, countries in Oceania and the Caribbean are the focus of very few studies."
119,Patterns of geographic bias also show a relationship with linguicism: countries whose official languages are French or Arabic are far less likely to be the focus of single-country studies than countries with different official languages.
120,"Within Africa, English-speaking countries are more represented than other countries."
121,"Studies with a narrow scope can result in a lack of generalizability, meaning that the results may not be applicable to other populations or regions."
122,"In comparative politics, this can result from using a single-country study, rather than a study design that uses data from multiple countries."
123,"Despite the issue of generalizability, single-country studies have risen in prevalence since the late 2000s."
124,"Peer review methods are employed to maintain standards of quality, improve performance, and provide credibility."
125,"In academia, scholarly peer review is often used to determine an academic paper's suitability for publication."
126,"Usually, the peer review process involves experts in the same field who are consulted by editors to give a review of the scholarly works produced by a colleague of theirs from an unbiased and impartial point of view, and this is usually done free of charge."
127,The tradition of peer reviews being done for free has however brought many pitfalls which are also indicative of why most peer reviewers decline many invitations to review.
128,"It was observed that publications from periphery countries rarely rise to the same elite status as those of North America and Europe, because limitations on the availability of resources including high-quality paper and sophisticated image-rendering software and printing tools render these publications less able to satisfy standards currently carrying formal or informal authority in the publishing industry."
129,"These limitations in turn result in the under-representation of scholars from periphery nations among the set of publications holding prestige status relative to the quantity and quality of those scholars' research efforts, and this under-representation in turn results in disproportionately reduced acceptance of the results of their efforts as contributions to the body of knowledge available worldwide."
130,This idea gained prevalence as a result of Western colonial history and ignores alternative conceptions of knowledge circulation.
131,"indigenous communities) this is denounced as ""access control"" and reprehended as censorship."
132,Marginson argues that the East Asian Confucian model could take over the Western model.
133,This could be due to changes in funding for research both in the East and the West.
134,"Focussed on emphasizing educational achievement, East Asian cultures, mainly in China and South Korea, have encouraged the increase of funding for research expansion."
135,"In contrast, in the Western academic world, notably in the United Kingdom as well as in some state governments in the United States, funding cuts for university research have occurred, which some say may lead to the future decline of Western dominance in research."
136,"The system varies widely by field and is also always changing, if often slowly."
137,Most academic work is published in journal article or book form.
138,There is also a large body of research that exists in either a thesis or dissertation form.
139,These forms of research can be found in databases explicitly for theses and dissertations.
140,"In publishing, STM publishing is an abbreviation for academic publications in science, technology, and medicine."
141,"Most established academic fields have their own scientific journals and other outlets for publication, though many academic journals are somewhat interdisciplinary, and publish work from several distinct fields or subfields."
142,"The kinds of publications that are accepted as contributions of knowledge or research vary greatly between fields, from the print to the electronic format."
143,A study suggests that researchers should not give great consideration to findings that are not replicated frequently.
144,It has also been suggested that all published studies should be subjected to some measure for assessing the validity or reliability of its procedures to prevent the publication of unproven findings.
145,Business models are different in the electronic environment.
146,"Since about the early 1990s, licensing of electronic resources, particularly journals, has been very common."
147,"Presently, a major trend, particularly with respect to scholarly journals, is open access."
148,"There are two main forms of open access: open access publishing, in which the articles or the whole journal is freely available from the time of publication, and self-archiving, where the author makes a copy of their own work freely available on the web."
149,These are managed primarily through universities and in some cases through military contractors.
