,0
56,The Persian Empire represented the world's first superpower that was based on a model of tolerance and respect for other cultures and religions.
57,"In the late sixth century BC, Darius launched his European campaign, in which he defeated the Paeonians, conquered Thrace, and subdued all coastal Greek cities, as well as defeating the European Scythians around the Danube river."
58,"This led to an Achaemenid campaign against mainland Greece known as the Greco-Persian Wars, which lasted the first half of the 5th century BC, and is known as one of the most important wars in European history."
59,"In the First Persian invasion of Greece, the Persian general Mardonius re-subjugated Thrace and made Macedon a full part of Persia."
60,"The war eventually turned out in defeat, however."
61,Darius' successor Xerxes I launched the Second Persian invasion of Greece.
62,"At a crucial moment in the war, about half of mainland Greece was overrun by the Persians, including all territories to the north of the Isthmus of Corinth, however, this was also turned out in a Greek victory, following the battles of Plataea and Salamis, by which Persia lost its footholds in Europe, and eventually withdrew from it."
63,During the Greco-Persian wars Persia gained major territorial advantages capture and razed Athens in 480 BC.
64,"However, after a string of Greek victories the Persians were forced to withdraw thus losing control of Macedonia, Thrace and Ionia."
65,"Fighting continued for several decades after the successful Greek repelling of the Second Invasion with numerous Greek city-states under the Athens' newly formed Delian League, which eventually ended with the peace of Callias in 449 BC, ending the Greco-Persian Wars."
67,"Later pharaohs successfully resisted Persian attempts to reconquer Egypt until 343 BC, when Egypt was reconquered by Artaxerxes III."
68,"Alexander's empire broke up shortly after his death, and Alexander's general, Seleucus I Nicator, tried to take control of Iran, Mesopotamia, and later Syria and Anatolia."
69,His empire was the Seleucid Empire.
71,"Greek language, philosophy, and art came with the colonists."
72,"During the Seleucid era, Greek became the common tongue of diplomacy and literature throughout the empire."
73,The Parthian Empire quickly included Eastern Arabia.
74,Parthia was the eastern arch-enemy of the Roman Empire and it limited Rome's expansion beyond Cappadocia (central Anatolia).
75,The Parthian armies included two types of cavalry: the heavily armed and armoured cataphracts and the lightly-armed but highly-mobile mounted archers.
76,"For the Romans, who relied on heavy infantry, the Parthians were too hard to defeat, as both types of cavalry were much faster and more mobile than foot soldiers."
77,"The Parthian shot used by the Parthian cavalry was most notably feared by the Roman soldiers, which proved pivotal in the crushing Roman defeat at the Battle of Carrhae."
78,"On the other hand, the Parthians found it difficult to occupy conquered areas as they were unskilled in siege warfare."
79,"Because of these weaknesses, neither the Romans nor the Parthians were able completely to annex each other's territory."
80,"The Parthian empire subsisted for five centuries, longer than most Eastern Empires."
81,"The end of this empire came at last in 224 AD, when the empire's organization had loosened and the last king was defeated by one of the empire's vassal peoples, the Persians under the Sasanians."
82,"However, the Arsacid dynasty continued to exist for centuries onwards in Armenia, the Iberia, and the Caucasian Albania, which were all eponymous branches of the dynasty."
83,"For a period of more than 400 years, Iran was once again one of the leading powers in the world, alongside its neighbouring rival, the Roman and then Byzantine Empires."
84,"The empire's territory, at its height, encompassed all of today's Iran, Iraq, Azerbaijan, Armenia, Georgia, Abkhazia, Dagestan, Lebanon, Jordan, Palestine, Israel, parts of Afghanistan, Turkey, Syria, parts of Pakistan, Central Asia, Eastern Arabia, and parts of Egypt."
85,"Most of the Sassanian Empire's lifespan it was overshadowed by the frequent Byzantine–Sasanian wars, a continuation of the Roman–Parthian Wars and the all-comprising Roman–Persian Wars; the last was the longest-lasting conflict in human history."
86,"Started in the first century BC by their predecessors, the Parthians, and Romans, the last Roman–Persian War was fought in the seventh century."
87,The Persians defeated the Romans at the Battle of Edessa in 260 and took emperor Valerian prisoner for the remainder of his life.
88,Eastern Arabia was conquered early on.
90,"During this time, the Sassanian and Romano-Byzantine armies clashed for influence in Anatolia, the western Caucasus (mainly Lazica and the Kingdom of Iberia; modern-day Georgia and Abkhazia), Mesopotamia, Armenia and the Levant."
91,"Under Justinian I, the war came to an uneasy peace with payment of tribute to the Sassanians."
92,"However, the Sasanians used the deposition of the Byzantine emperor Maurice as a casus belli to attack the Empire."
93,"After many gains, the Sassanians were defeated at Issus, Constantinople, and finally Nineveh, resulting in peace."
94,"With the conclusion of the over 700 years lasting Roman–Persian Wars through the climactic Byzantine–Sasanian War of 602–628, which included the very siege of the Byzantine capital of Constantinople, the war-exhausted Persians lost the Battle of al-Qādisiyyah (632) in Hilla (present-day Iraq) to the invading Muslim forces."
95,"The Sasanian era, encompassing the length of Late Antiquity, is considered to be one of the most important and influential historical periods in Iran, and had a major impact on the world."
96,"In many ways, the Sassanian period witnessed the highest achievement of Persian civilization and constitutes the last great Iranian Empire before the adoption of Islam."
97,The dynasty's unique and aristocratic culture transformed the Islamic conquest and destruction of Iran into a Persian Renaissance.
98,"Much of what later became known as Islamic culture, architecture, writing, and other contributions to civilization, were taken from the Sassanian Persians into the broader Muslim world."
99,"Several Iranian nobles and families such as king Dinar of the House of Karen, and later Kanarangiyans of Khorasan, mutinied against their Sasanian overlords."
100,"Although the House of Mihran had claimed the Sasanian throne under the two prominent generals Bahrām Chōbin and Shahrbaraz, it remained loyal to the Sasanians during their struggle against the Arabs, but the Mihrans were eventually betrayed and defeated by their own kinsmen, the House of Ispahbudhan, under their leader Farrukhzad, who had mutinied against Yazdegerd III."
101,"Yazdegerd III, fled from one district to another until a local miller killed him for his purse at Merv in 651."
102,"By 674, Muslims had conquered Greater Khorasan (which included modern Iranian Khorasan province and modern Afghanistan and parts of Transoxiana)."
103,The Muslim conquest of Persia ended the Sasanian Empire and led to the eventual decline of the Zoroastrian religion in Persia.
104,"Over time, the majority of Iranians converted to Islam."
105,"Most of the aspects of the previous Persian civilizations were not discarded, but were absorbed by the new Islamic polity."
107,"Both perceptions are of course valid, depending on one's angle of vision."
108,"Arab provincial governors were undoubtedly either Persianized Arameans or ethnic Persians; certainly Persian remained the language of official business of the caliphate until the adoption of Arabic toward the end of the seventh century, when in 692 minting began at the capital, Damascus."
109,"The new Islamic coins evolved from imitations of Sasanian coins (as well as Byzantine), and the Pahlavi script on the coinage was replaced with Arabic alphabet."
110,"During the Umayyad Caliphate, the Arab conquerors imposed Arabic as the primary language of the subject peoples throughout their empire."
111,"Al-Hajjaj ibn Yusuf, who was not happy with the prevalence of the Persian language in the divan, ordered the official language of the conquered lands to be replaced by Arabic, sometimes by force."
114,"There are a number of historians who see the rule of the Umayyads as setting up the ""dhimmah""  to increase taxes from the dhimmis to benefit the Muslim Arab community financially and by discouraging conversion."
115,"Governors lodged complaints with the caliph when he enacted laws that made conversion easier, depriving the provinces of revenues."
116,"In the 7th century, when many non-Arabs such as Persians entered Islam, they were recognized as mawali (""clients"") and treated as second-class citizens by the ruling Arab elite until the end of the Umayyad Caliphate."
117,"During this era, Islam was initially associated with the ethnic identity of the Arab and required formal association with an Arab tribe and the adoption of the client status of mawali."
118,The half-hearted policies of the late Umayyads to tolerate non-Arab Muslims and Shias had failed to quell unrest among these minorities.
119,"However, all of Iran was still not under Arab control, and the region of Daylam was under the control of the Daylamites, while Tabaristan was under Dabuyid and Paduspanid control, and the Mount Damavand region under Masmughans of Damavand."
120,"The Arabs had invaded these regions several times, but achieved no decisive result because of the inaccessible terrain of the regions."
121,Abu Muslim was sent to Khorasan by the Abbasid Caliphate initially as a propagandist and then to revolt on their behalf.
122,He took Merv defeating the Umayyad governor there Nasr ibn Sayyar.
123,He became the de facto Abbasid governor of Khurasan.
124,"During the same period, the Dabuyid ruler Khurshid declared independence from the Umayyads, but was shortly forced to recognize Abbasid authority."
125,"In 750, Abu Muslim became the leader of the Abbasid army and defeated the Umayyads at the Battle of the Zab."
126,"Abu Muslim stormed Damascus, the capital of the Umayyad caliphate, later that year."
127,"It contained both Iranian and Arab elements, and the Abbasids enjoyed both Iranian and Arab support."
128,The Abbasids overthrew the Umayyads in 750.
129,"The latter region was influenced by Persian history and culture, and moving the capital was part of the Persian mawali demand for Arab influence in the empire."
130,"Eventually, this change meant that many caliphs under the Abbasids ended up in a much more ceremonial role than ever before, with the vizier in real power."
131,"The Abbasid caliphs began enlisting mamluks, Turkic-speaking warriors, who had been moving out of Central Asia into Transoxiana as slave warriors as early as the 9th century."
132,"Shortly thereafter the real power of the Abbasid caliphs began to wane; eventually, they became religious figureheads while the warrior slaves ruled."
133,"The 9th century also saw the revolt by native Zoroastrians, known as the Khurramites, against oppressive Arab rule."
134,The movement was led by Persian freedom fighter Babak Khorramdin.
135,"Babak's Iranianizing rebellion, from its base in Azerbaijan in northwestern Iran, called for a return of the political glories of the Iranian past."
136,"The Khorramdin rebellion of Babak spread to the Western and Central parts of Iran and lasted more than twenty years before it was defeated when Babak was betrayed by Afshin, a senior general of the Abbasid Caliphate."
137,"As the power of the Abbasid caliphs diminished, a series of dynasties rose in various parts of Iran, some with considerable influence and power."
138,"Among the most important of these overlapping dynasties were the Tahirids in Khorasan (821–873); the Saffarids in Sistan (861–1003, their rule lasted as maliks of Sistan until 1537); and the Samanids (819–1005), originally at Bukhara."
139,"Since much of the Abbasid administration had been Persian anyway, the Buyids were quietly able to assume real power in Baghdad."
140,"The Buyids were defeated in the mid-11th century by the Seljuq Turks, who continued to exert influence over the Abbasids, while publicly pledging allegiance to them."
141,The balance of power in Baghdad remained as such – with the Abbasids in power in name only – until the Mongol invasion of 1258 sacked the city and definitively ended the Abbasid dynasty.
142,"Richard Bulliet's ""conversion curve"" indicates that only about 10% of Iran converted to Islam during the relatively Arab-centric Umayyad period."
143,"Beginning in the Abbasid period, with its mix of Persian as well as Arab rulers, the Muslim percentage of the population rose."
144,"As Persian Muslims consolidated their rule of the country, the Muslim population rose from approximately 40% in the mid-9th century to close to 100% by the end of the 11th century."
145,"Most of those behind the movement were Persian, but references to Egyptians, Berbers and Aramaeans are attested."
146,"Citing as its basis Islamic notions of equality of races and nations, the movement was primarily concerned with preserving Persian culture and protecting Persian identity, though within a Muslim context."
147,"The Samanid dynasty led the revival of Persian culture and the first important Persian poet after the arrival of Islam, Rudaki, was born during this era and was praised by Samanid kings."
148,The Samanids also revived many ancient Persian festivals.
149,"Their successor, the Ghaznawids, who were of non-Iranian Turkic origin, also became instrumental in the revival of Persian culture."
150,"The culmination of the Persianization movement was the Shahnameh, the national epic of Iran, written almost entirely in Persian."
151,"This voluminous work,  reflects Iran's ancient history, its unique cultural values, its pre-Islamic Zoroastrian religion, and its sense of nationhood."
154,"And after an interval of silence, Iran re-emerged as a separate, different and distinctive element within Islam, eventually adding a new element even to Islam itself."
155,"Culturally, politically, and most remarkable of all even religiously, the Iranian contribution to this new Islamic civilization is of immense importance."
156,"The work of Iranians can be seen in every field of cultural endeavour, including Arabic poetry, to which poets of Iranian origin composing their poems in Arabic made a very significant contribution."
157,"In a sense, Iranian Islam is a second advent of Islam itself, a new Islam sometimes referred to as Islam-i Ajam."
158,"It was this Persian Islam, rather than the original Arab Islam, that was brought to new areas and new peoples: to the Turks, first in Central Asia and then in the Middle East in the country which came to be called Turkey, and of course to India."
159,"Inheriting a heritage of thousands of years of civilization, and being at the ""crossroads of the major cultural highways"", contributed to Persia emerging as what culminated into the ""Islamic Golden Age""."
160,"The invasion of India was undertaken in 1000 by the Ghaznavid ruler, Mahmud, and continued for several years."
161,"They were unable to hold power for long, however, particularly after the death of Mahmud in 1030."
162,The dynasty had its origins in the Turcoman tribal confederations of Central Asia and marked the beginning of Turkic power in the Middle East.
163,They established a Sunni Muslim rule over parts of Central Asia and the Middle East from the 11th to 14th centuries.
164,They set up an empire known as Great Seljuq Empire that stretched from Anatolia in the west to western Afghanistan in the east and the western borders of (modern-day) China in the north-east; and was the target of the First Crusade.
165,"Today they are regarded as the cultural ancestors of the Western Turks, the present-day inhabitants of Turkey and Turkmenistan, and they are remembered as great patrons of Persian culture, art, literature, and language."
166,"The founder of the dynasty, Tughril Beg, turned his army against the Ghaznavids in Khorasan."
167,"He moved south and then west, conquering but not wasting the cities in his path."
168,"In 1055 the caliph in Baghdad gave Tughril Beg robes, gifts, and the title King of the East."
169,"Under Tughril Beg's successor, Malik Shah (1072–1092), Iran enjoyed a cultural and scientific renaissance, largely attributed to his brilliant Iranian vizier, Nizam al Mulk."
170,"These leaders established the observatory where Omar Khayyám did much of his experimentation for a new calendar, and they built religious schools in all the major towns."
171,"In Anatolia, Malik Shah I was succeeded by Kilij Arslan I who founded the Sultanate of Rûm and in Syria by his brother Tutush I."
172,"In Persia he was succeeded by his son Mahmud I whose reign was contested by his other three brothers Barkiyaruq in Iraq, Muhammad I in Baghdad and Ahmad Sanjar in Khorasan."
173,"As Seljuq power in Iran weakened, other dynasties began to step up in its place, including a resurgent Abbasid caliphate and the Khwarezmshahs."
174,"The Khwarezmid Empire was a Sunni Muslim Persianate dynasty, of East Turkic origin, that ruled in Central Asia."
175,"Originally vassals of the Seljuqs, they took advantage of the decline of the Seljuqs to expand into Iran."
176,In 1194 the Khwarezmshah Ala ad-Din Tekish defeated the Seljuq sultan Toghrul III in battle and the Seljuq empire in Iran collapsed.
177,"Of the former Seljuq Empire, only the Sultanate of Rum in Anatolia remained."
178,"A serious internal threat to the Seljuqs during their reign came from the Nizari Ismailis, a secret sect with headquarters at Alamut Castle between Rasht and Tehran."
179,They controlled the immediate area for more than 150 years and sporadically sent out adherents to strengthen their rule by murdering important officials.
180,Several of the various theories on the etymology of the word assassin derive from these killers.
181,"Parts of northwestern Iran were conquered in the early 13th century AD by the Kingdom of Georgia, led by Tamar the Great."
182,"Genghis Khan had unified the Mongols, and under him the Mongol Empire quickly expanded in several directions."
184,"At that time, the Khwarazmian Empire was ruled by Ala ad-Din Muhammad (1200–1220)."
185,"Muhammad, like Genghis, was intent on expanding his lands and had gained the submission of most of Iran."
186,He declared himself shah and demanded formal recognition from the Abbasid caliph Al-Nasir.
187,"When the caliph rejected his claim, Ala ad-Din Muhammad proclaimed one of his nobles caliph and unsuccessfully tried to depose an-Nasir."
188,"The Mongol invasion of Iran began in 1219, after two diplomatic missions to Khwarezm sent by Genghis Khan had been massacred."
189,"During 1220–21 Bukhara, Samarkand, Herat, Tus and Nishapur were razed, and the whole populations were slaughtered."
190,"The Khwarezm-Shah fled, to die on an island off the Caspian coast."
191,"During the invasion of Transoxiana in 1219, along with the main Mongol force, Genghis Khan used a Chinese specialist catapult unit in battle, they were used again in 1220 in Transoxania."
192,"""Whole regiments"" entirely made out of Chinese were used by the Mongols to command bomb hurling trebuchets during the invasion of Iran."
193,Historians have suggested that the Mongol invasion had brought Chinese gunpowder weapons to Central Asia.
194,"One of these was the huochong, a Chinese mortar."
195,Books written around the area afterward depicted gunpowder weapons which resembled those of China.
196,The Mongol invasion was disastrous to the Iranians.
197,"Although the Mongol invaders were eventually converted to Islam and accepted the culture of Iran, the Mongol destruction of the Islamic heartland marked a major change of direction for the region."
198,"Destruction of qanat irrigation systems destroyed the pattern of relatively continuous settlement, producing numerous isolated oasis cities in a land where they had previously been rare."
199,"A large number of people, particularly males, were killed; between 1220 and 1258, 90% of the total population of Iran may have been killed as a result of mass extermination and famine."
200,"Genghis' grandson, Hulagu Khan, was tasked with the westward expansion of Mongol dominion."
201,"However, by time he ascended to power, the Mongol Empire had already dissolved, dividing into different factions."
202,"Arriving with an army, he established himself in the region and founded the Ilkhanate, a breakaway state of the Mongol Empire, which would rule Iran for the next eighty years and become Persian in the process."
203,Hulagu Khan seized Baghdad in 1258 and put the last Abbasid caliph to death.
204,"The westward advance of his forces was stopped by the Mamelukes, however, at the Battle of Ain Jalut in Palestine in 1260."
207,"The rule of Hulagu's great-grandson, Ghazan (1295–1304) saw the establishment of Islam as the state religion of the Ilkhanate."
208,"Ghazan and his famous Iranian vizier, Rashid al-Din, brought Iran a partial and brief economic revival."
209,"The Mongols lowered taxes for artisans, encouraged agriculture, rebuilt and extended irrigation works, and improved the safety of the trade routes."
211,"Items from India, China, and Iran passed easily across the Asian steppes, and these contacts culturally enriched Iran."
212,"For example, Iranians developed a new style of painting based on a unique fusion of solid, two-dimensional Mesopotamian painting with the feathery, light brush strokes and other motifs characteristic of China."
213,"After Ghazan's nephew Abu Said died in 1335, however, the Ilkhanate lapsed into civil war and was divided between several petty dynasties – most prominently the Jalayirids, Muzaffarids, Sarbadars and Kartids."
214,The mid-14th-century Black Death killed about 30% of the country's population.
215,According to Mortaza Motahhari the majority of Iranian scholars and masses remained Sunni until the time of the Safavids.
216,The domination of Sunnis did not mean Shia were rootless in Iran.
217,"The writers of The Four Books of Shia were Iranian, as well as many other great Shia scholars."
218,The domination of the Sunni creed during the first nine Islamic centuries characterized the religious history of Iran during this period.
219,"During this period, Shia in Iran were nourished from Kufah, Baghdad and later from Najaf and Hillah."
220,"Shiism was the dominant sect in Tabaristan, Qom, Kashan, Avaj and Sabzevar."
221,In many other areas merged population of Shia and Sunni lived together.
222,"During the 10th and 11th centuries,  Fatimids sent Ismailis Da'i (missioners) to Iran as well as other Muslim lands."
223,"When Ismailis divided into two sects, Nizaris established their base in Iran."
224,Hassan-i Sabbah conquered fortresses and captured  Alamut in 1090 AD.
226,"After the Mongol raid and fall of the Abbasids, Sunni hierarchies faltered."
227,Not only did they lose the caliphate but also the status of official madhhab.
228,"Their loss was the gain of Shia, whose centre wasn't in Iran at that time."
229,Several local Shia dynasties like Sarbadars were established during this time.
230,"The main change occurred in the beginning of the 16th century, when Ismail I founded the Safavid dynasty and initiated a religious policy to recognize Shi'a Islam as the official religion of the Safavid Empire, and the fact that modern Iran remains an officially Shi'ite state is a direct result of Ismail's actions."
231,"Like its predecessors, the Timurid Empire was also part of the Persianate world."
232,"After establishing a power base in Transoxiana, Timur  invaded Iran in 1381 and eventually conquered most of it."
233,Timur's campaigns were known for their brutality; many people were slaughtered and several cities were destroyed.
234,"His regime was characterized by tyranny and bloodshed, but also by its inclusion of Iranians in administrative roles and its promotion of architecture and poetry."
235,"His successors, the Timurids, maintained a hold on most of Iran until 1452, when they lost the bulk of it to Black Sheep Turkmen."
236,Sufis were often persecuted by orthodox Muslims who considered their teachings blasphemous.
237,Sufism developed a symbolic language rich with metaphors to obscure poetic references to provocative philosophical teachings.
238,"Hafez concealed his own Sufi faith, even as he employed the secret language of Sufism (developed over hundreds of years) in his own work, and he is sometimes credited with having ""brought it to perfection""."
239,"His work was imitated by Jami, whose own popularity grew to spread across the full breadth of the Persianate world."
240,"The Kara Koyunlu expanded their conquest to Baghdad, however, internal fighting, defeats by the Timurids, rebellions by the Armenians in response to their persecution, and failed struggles with the Ag Qoyunlu led to their eventual demise."
241,Aq Qoyunlu emerged when Timur granted them all of Diyar Bakr in present-day Turkey.
242,"Afterward, they struggled with their rival Oghuz Turks, the Kara Koyunlu."
243,"While the Aq Qoyunlu were successful in defeating Kara Koyunlu, their struggle with the emerging Safavid dynasty led to their downfall."
246,"They ruled one of the greatest Persian empires after the Muslim conquest of Persia and established the Twelver school of Shi'a Islam as the official religion of their empire, marking one of the most important turning points in Muslim history."
248,"Safavid Iran was one of the Islamic ""gunpowder empires"", along with its neighbours, its archrival and principal enemy the Ottoman Empire, as well as the Mughal Empire."
250,"Practically worshipped by his Qizilbāsh followers, Ismāil invaded Shirvan to avenge the death of his father, Shaykh Haydar, who had been killed during his siege of Derbent, in Dagestan."
251,"A year after his victory in Tabriz, Ismāil proclaimed most of Persia as his domain, and quickly conquered and unified Iran under his rule."
252,"Soon afterwards, the new Safavid Empire rapidly conquered regions, nations, and peoples in all directions, including Armenia, Azerbaijan, parts of Georgia, Mesopotamia (Iraq), Kuwait, Syria, Dagestan, large parts of what is now Afghanistan, parts of Turkmenistan, and large chunks of Anatolia, laying the foundation of its multi-ethnic character which would heavily influence the empire itself (most notably the Caucasus and its peoples)."
253,"Tahmasp I, the son and successor of Ismail I, carried out multiple invasions in the Caucasus which had been incorporated in the Safavid empire since Shah Ismail I and for many centuries afterwards, and started with the trend of deporting and moving hundreds of thousands of Circassians, Georgians, and Armenians to Iran's heartlands."
254,"Initially only solely put in the royal harems, royal guards, and minor other sections of the Empire, Tahmasp believed he could eventually reduce the power of the Qizilbash, by creating and fully integrating a new layer in Iranian society."
255,"As Encyclopædia Iranica states, for Tahmasp, the problem circled around the military tribal elite of the empire, the Qizilbash, who believed that physical proximity to and control of a member of the immediate Safavid family guaranteed spiritual advantages, political fortune, and material advancement."
256,"With this new Caucasian layer in Iranian society, the undisputed might of the Qizilbash (who functioned much like the ghazis of the neighbouring Ottoman Empire) would be questioned and fully diminished as society would become fully meritocratic."
257,"Shah Abbas I and his successors would significantly expand this policy and plan initiated by Tahmasp, deporting during his reign alone around some 200,000 Georgians, 300,000 Armenians and 100,000–150,000 Circassians to Iran, completing the foundation of a new layer in Iranian society."
258,"With this, and the complete systematic disorganisation of the Qizilbash by his personal orders, he eventually fully succeeded in replacing the power of the Qizilbash, with that of the Caucasian ghulams."
260,"The other masses of Caucasians were deployed in all other possible functions and positions available in the empire, as well as in the harem, regular military, craftsmen, farmers, etc."
261,This system of mass usage of Caucasian subjects remained to exist until the fall of the Qajar Dynasty.
263,"Abbas I first fought the Uzbeks, recapturing Herat and Mashhad in 1598, which had been lost by his predecessor Mohammad Khodabanda by the Ottoman–Safavid War (1578–1590)."
264,"Then he turned against the Ottomans, the archrivals of the Safavids, recapturing Baghdad, eastern Iraq and the Caucasian provinces and beyond by 1618."
266,"His new army, which had dramatically been improved with the advent of Robert Shirley and his brothers following the first diplomatic mission to Europe, pitted the first crushing victory over the Safavids' archrivals, the Ottomans in the above-mentioned 1603–1618 war and would surpass the Ottomans in military strength."
267,"He also used his new force to dislodge the Portuguese from Bahrain (1602) and Hormuz (1622) with aid of the English navy, in the Persian Gulf."
268,"He expanded commercial links with the Dutch East India Company and established firm links with the European royal houses, which had been initiated by Ismail I earlier on by the Habsburg–Persian alliance."
269,Thus Abbas I was able to break the dependence on the Qizilbash for military might and therefore was able to centralize control.
270,"The Safavid dynasty had already established itself during Shah Ismail I, but under Abbas I it really became a major power in the world along with its archrival the Ottoman Empire, against whom it became able to compete with on equal foot."
271,It also started the promotion of tourism in Iran.
272,"Under their rule Persian Architecture flourished again and saw many new monuments in various Iranian cities, of which Isfahan is the most notable example."
273,"Except for Shah Abbas the Great, Shah Ismail I, Shah Tahmasp I, and Shah Abbas II, many of the Safavid rulers were ineffectual, often being more interested in their women, alcohol and other leisure activities."
275,"Despite falling revenues and military threats, many of the later shahs had lavish lifestyles."
276,"Finally, Ghilzai Pashtun chieftain named Mir Wais Khan began a rebellion in Kandahar and defeated the Safavid army under the Iranian Georgian governor over the region, Gurgin Khan."
279,Mahmud proclaimed himself 'Shah' of Persia.
280,"Meanwhile, Persia's imperial rivals, the Ottomans and the Russians, took advantage of the chaos in the country to seize more territory for themselves."
281,"By these events, the Safavid dynasty had effectively ended."
