,0
41,"Atomistic mechanism got a shot in the arm from Epicurus… while the Stoics adopted a divine teleology…  The choice seems simple: either show how a structured, regular world could arise out of undirected processes, or inject intelligence into the system."
42,"This was how Aristotle… when still a young acolyte of Plato, saw matters."
43,"Cicero… preserves Aristotle's own cave-image: if troglodytes were brought on a sudden into the upper world, they would immediately suppose it to have been intelligently arranged."
44,"But, although he rejects the divine Artificer, Aristotle does not resort to a pure mechanism of random forces."
45,"Instead he seeks to find a middle way between the two positions, one which relies heavily on the notion of Nature, or phusis."
54,"If the artist works ""to make money,"" making money is in some way the cause of her action."
55,But we cannot describe this influence in terms of quantitative force.
56,"The final cause acts, but it acts according to the mode of final causality, as an end or good that induces the efficient cause to act."
57,"The mode of causality proper to the final cause cannot itself be reduced to efficient causality, much less to the mode of efficient causality we call ""force."""
58,The issue that medieval philosophers had with motion was the inconsistency found between book 3 of Physics and book 5 of Metaphysics.
59,"Aristotle claimed in book 3 of Physics that motion can be categorized by substance, quantity, quality, and place."
60,where in book 5 of Metaphysics he stated that motion is a magnitude of quantity.
61,This disputation led to some important questions to natural philosophers: Which category/categories does motion fit into?
64,There is an issue with the vocabulary behind motion which makes people think that there is a correlation between nouns and the qualities that make nouns.
65,"Ockham states that this distinction is what will allow people to understand motion, that motion is a property of mobiles, locations, and forms and that is all that is required to define what motion is."
66,A famous example of this is Occam's razor which simplifies vague statements by cutting them into more descriptive examples.
68,"becomes ""each thing that is moved, is moved by an agent"" this makes motion a more personal quality referring to individual objects that are moved."
69,"In becoming an oak tree, it becomes actually what it originally was only potentially."
70,"This change thus involves passage from potentiality to actuality — not from non-being to being but from one kind or degree to being another""Aristotle held many important beliefs that started a convergence of thought for natural philosophy."
71,"Aristotle believed that attributes of objects belong to the objects themselves, and share traits with other objects that fit them into a category."
72,He uses the example of dogs to press this point.
76,This philosophy can be applied to many other objects as well.
77,"This idea is different than that of Plato, with whom Aristotle had a direct association."
78,"Aristotle argued that objects have properties ""form"" and something that is not part of its properties ""matter"" that defines the object."
79,The form cannot be separated from the matter.
80,He used his philosophy of form and matter to argue that when something changes you change its properties without changing its matter.
81,This change occurs by replacing certain properties with other properties.
82,"Since this change is always an intentional alteration whether by forced means or by natural ones, change is a controllable order of qualities."
83,"He argues that this happens through three categories of being: non-being, potential being, and actual being."
84,Through these three states the process of changing an object never truly destroys an objects forms during this transition state but rather just blurs the reality between the two states.
85,An example of this could be changing an object from red to blue with a transitional purple phase.
86,"Figures like Hesiod regarded the Natural world as offspring of the gods, whereas others like Leucippus and Democritus regarded the world as lifeless atoms in a vortex."
87,Anaximander deduced that eclipses happen because of apertures in rings of celestial fire.
88,Heraclitus believed that the heavenly bodies were made of fire that were contained within bowls.
89,He thought that eclipses happen when the bowl turned away from the earth.
90,"Anaximenes is believed to have stated that an underlying element was air, and by manipulating air someone could change its thickness to create fire, water, dirt, and stones."
91,"Empedocles identified the elements that make up the world which he termed the roots of all things as Fire, Air."
93,Parmenides argued that all change is a logical impossibility.
94,He gives the example that nothing can go from nonexistence to existence.
95,Plato argues that the world is an imperfect replica of an idea that a divine craftsman once held.
96,"Galileo proposed that objects falling regardless of their mass would fall at the same rate, as long as the medium they fall in is identical."
97,The 19th-century distinction of a scientific enterprise apart from traditional natural philosophy has its roots in prior centuries.
98,"Proposals for a more ""inquisitive"" and practical approach to the study of nature are notable in Francis Bacon, whose ardent convictions did much to popularize his insightful Baconian method."
99,The Baconian method is employed throughout Thomas Browne's encyclopaedia  Pseudodoxia Epidemica (1646-72) which debunks a wide-range of common fallacies through empirical investigation of nature.
100,"The late 17th-century natural philosopher Robert Boyle wrote a seminal work on the distinction between physics and metaphysics called, A Free Enquiry into the Vulgarly Received Notion of Nature, as well as The Skeptical Chymist, after which the modern science of chemistry is named, (as distinct from proto-scientific studies of alchemy)."
101,"These works of natural philosophy are representative of a departure from the medieval scholasticism taught in European universities, and anticipate in many ways, the developments which would lead to science as practiced in the modern sense."
102,"As Bacon would say, ""vexing nature"" to reveal ""her"" secrets, (scientific experimentation), rather than a mere reliance on largely historical, even anecdotal, observations of empirical phenomena, would come to be regarded as a defining characteristic of modern science, if not the very key to its success."
103,"Boyle's biographers, in their emphasis that he laid the foundations of modern chemistry, neglect how steadily he clung to the scholastic sciences in theory, practice and doctrine."
104,"However, he meticulously recorded observational detail on practical research, and subsequently advocated not only this practice, but its publication, both for successful and unsuccessful experiments, so as to validate individual claims by replication."
105,"For sometimes we use the word nature for that Author of nature whom the schoolmen, harshly enough, call natura naturans, as when it is said that nature hath made man partly corporeal and partly immaterial."
106,"Sometimes we mean by the nature of a thing the essence, or that which the schoolmen scruple not to call the quiddity of a thing, namely, the attribute or attributes on whose score it is what it is, whether the thing be corporeal or not, as when we attempt to define the nature of an angel, or of a triangle, or of a fluid body, as such."
107,"Sometimes we take nature for an internal principle of motion, as when we say that a stone let fall in the air is by nature carried towards the centre of the earth, and, on the contrary, that fire or flame does naturally move upwards toward heaven."
108,"Sometimes we understand by nature the established course of things, as when we say that nature makes the night succeed the day, nature hath made respiration necessary to the life of men."
109,"Sometimes we take nature for an aggregate of powers belonging to a body, especially a living one, as when physicians say that nature is strong or weak or spent, or that in such or such diseases nature left to herself will do the cure."
111,"And sometimes too, and that most commonly, we would express by nature a semi-deity or other strange kind of being, such as this discourse examines the notion of."
112,Natural philosophers of the late 17th or early 18th century were sometimes insultingly described as 'projectors'.
113,"A projector was an entrepreneur who invited people to invest in his invention but - as the caricature went - could not be trusted, usually because his device was impractical."
114,Jonathan Swift satirized natural philosophers of the Royal Society as 'the academy of projectors' in his novel Gulliver's Travels.
115,Nature is reduced to a passive recipient of human activity.
116,"One line of thought grows from the Aristotelian tradition, especially as developed by Thomas Aquinas."
117,"Another line springs from Edmund Husserl, especially as expressed in The Crisis of European Sciences."
118,Students of his such as Jacob Klein and Hans Jonas more fully developed his themes.
120,"David Oderberg (2007) takes issue with other philosophers, including Ellis to a degree, who claim to be essentialists."
122,"In his In Praise of Natural Philosophy: A Revolution for Thought and Life (2017), Nicholas Maxwell argues that we need to reform philosophy and put science and philosophy back together again to create a modern version of natural philosophy."
